# stream_temperature.csv
# Elk Fork Creek - Daily Water Temperature from Two Monitoring Stations
# Columns:
#   date: Date of measurement (YYYY-MM-DD)
#   station: Station identifier (upstream or downstream)
#   daily_mean_temp_c: Daily mean water temperature in degrees Celsius
#   daily_max_temp_c: Daily maximum water temperature in degrees Celsius
# Units: temperature in Celsius
# Missing values coded as NA
# Temperature loggers deployed May through October each year
date,station,daily_mean_temp_c,daily_max_temp_c
2020-09-22,downstream,12.2,15.6
2020-09-23,downstream,9.0,11.4
2020-09-24,downstream,9.6,11.5
2020-09-25,downstream,12.2,14.4
2020-09-26,downstream,11.1,13.8
2020-09-27,downstream,9.2,11.8
2020-09-28,downstream,10.1,12.4
2020-09-29,downstream,12.0,14.1
2020-09-30,downstream,9.4,13.2
2020-10-01,downstream,10.5,12.5
2020-10-02,downstream,10.9,12.7
2020-10-03,downstream,8.0,10.7
2020-10-04,downstream,9.2,11.8
2020-10-05,downstream,8.1,12.2
2020-10-06,downstream,8.7,11.3
2020-10-07,downstream,7.2,11.7
2020-10-08,downstream,8.8,12.2
2020-10-09,downstream,7.1,9.2
2020-10-10,downstream,NA,NA
2020-10-11,downstream,8.2,12.3
2020-10-12,downstream,6.6,9.0
2020-10-13,downstream,6.8,9.7
2020-10-14,downstream,8.0,11.9
2020-10-15,downstream,7.2,9.9
2020-10-16,downstream,8.0,9.8
2020-10-17,downstream,5.9,9.5
2020-10-18,downstream,6.9,10.0
2020-10-19,downstream,6.3,9.1
2020-10-20,downstream,8.6,12.0
2020-10-21,downstream,7.1,10.7
2020-10-22,downstream,7.3,11.5
2020-10-23,downstream,4.9,8.9
2020-10-24,downstream,5.8,8.6
2020-10-25,downstream,8.6,11.4
2020-10-26,downstream,6.9,10.9
2020-10-27,downstream,5.3,9.6
2020-10-28,downstream,8.1,10.0
2020-10-29,downstream,5.5,7.9
2020-10-30,downstream,3.7,7.4
2020-10-31,downstream,4.6,6.5
2021-05-01,upstream,12.9,15.8
2021-05-02,upstream,15.3,18.7
2021-05-03,upstream,14.6,18.4
2021-05-04,upstream,15.2,18.4
2021-05-05,upstream,15.8,17.3
2021-05-06,upstream,15.2,18.1
2021-05-07,upstream,15.9,20.1
2021-05-08,upstream,14.1,17.4
2021-05-09,upstream,15.5,19.9
2021-05-10,upstream,15.0,16.7
2021-05-11,upstream,16.4,18.4
2021-05-12,upstream,17.1,20.1
2021-05-13,upstream,16.7,20.3
2021-05-14,upstream,14.2,15.9
2021-05-15,upstream,14.1,17.4
2021-05-16,upstream,16.3,18.0
2021-05-17,upstream,14.9,16.5
2021-05-18,upstream,16.1,20.0
2021-05-19,upstream,17.3,19.8
2021-05-20,upstream,17.2,19.6
2021-05-21,upstream,16.3,20.8
2021-05-22,upstream,16.7,19.7
2021-05-23,upstream,17.3,20.7
2021-05-24,upstream,16.5,18.5
2021-05-25,upstream,16.5,18.3
2021-05-26,upstream,15.3,18.5
2021-05-27,upstream,17.0,20.5
2021-05-28,upstream,15.3,19.2
2021-05-29,upstream,17.4,21.7
2021-05-30,upstream,18.8,21.0
2021-05-31,upstream,15.8,18.7
2021-06-01,upstream,16.4,20.3
2021-06-02,upstream,16.8,19.3
2021-06-03,upstream,17.6,22.0
2021-06-04,upstream,19.1,21.5
2021-06-05,upstream,17.7,20.5
2021-06-06,upstream,14.8,16.9
2021-06-07,upstream,15.9,17.6
2021-06-08,upstream,20.1,23.2
2021-06-09,upstream,20.4,23.8
2021-06-10,upstream,17.5,21.9
2021-06-11,upstream,18.2,20.0
2021-06-12,upstream,18.7,23.2
2021-06-13,upstream,19.1,21.0
2021-06-14,upstream,18.4,20.4
2021-06-15,upstream,18.6,21.6
2021-06-16,upstream,17.5,21.0
2021-06-17,upstream,19.1,21.7
2021-06-18,upstream,17.4,20.9
2021-06-19,upstream,20.5,24.7
2021-06-20,upstream,15.8,17.6
2021-06-21,upstream,18.7,21.5
2021-06-22,upstream,17.9,20.3
2021-06-23,upstream,19.7,23.7
2021-06-24,upstream,20.0,24.2
2021-06-25,upstream,19.5,23.7
2021-06-26,upstream,17.6,22.0
2021-06-27,upstream,20.7,23.6
2021-06-28,upstream,17.7,20.7
2021-06-29,upstream,17.8,21.1
2021-06-30,upstream,18.3,22.8
2021-07-01,upstream,18.5,21.6
2021-07-02,upstream,17.8,22.2
2021-07-03,upstream,18.8,20.6
2021-07-04,upstream,20.3,23.1
2021-07-05,upstream,18.7,22.1
2021-07-06,upstream,16.5,18.7
2021-07-07,upstream,20.3,23.9
2021-07-08,upstream,18.4,20.4
2021-07-09,upstream,18.5,20.7
2021-07-10,upstream,19.2,23.7
2021-07-11,upstream,NA,NA
2021-07-12,upstream,17.9,20.4
2021-07-13,upstream,18.7,22.2
2021-07-14,upstream,20.9,23.8
2021-07-15,upstream,19.5,22.6
2021-07-16,upstream,16.8,20.4
2021-07-17,upstream,15.6,18.5
2021-07-18,upstream,19.9,23.6
2021-07-19,upstream,18.5,20.8
2021-07-20,upstream,17.0,19.7
2021-07-21,upstream,19.0,22.1
2021-07-22,upstream,16.0,19.9
2021-07-23,upstream,18.1,22.4
2021-07-24,upstream,16.7,20.1
2021-07-25,upstream,19.2,22.6
2021-07-26,upstream,17.6,21.9
2021-07-27,upstream,16.6,19.1
2021-07-28,upstream,20.9,24.2
2021-07-29,upstream,17.0,19.0
2021-07-30,upstream,19.2,21.2
2021-07-31,upstream,19.5,22.2
2021-08-01,upstream,15.8,19.3
2021-08-02,upstream,17.8,22.1
2021-08-03,upstream,19.8,23.2
2021-08-04,upstream,18.1,20.7
2021-08-05,upstream,14.7,19.0
2021-08-06,upstream,18.0,21.0
2021-08-07,upstream,16.7,19.5
2021-08-08,upstream,16.5,19.5
2021-08-09,upstream,18.6,23.1
2021-08-10,upstream,16.2,17.9
2021-08-11,upstream,16.1,18.9
2021-08-12,upstream,16.5,20.8
2021-08-13,upstream,13.7,18.2
2021-08-14,upstream,18.1,20.6
2021-08-15,upstream,16.5,19.4
2021-08-16,upstream,14.9,18.2
2021-08-17,upstream,17.9,21.4
2021-08-18,upstream,16.3,18.4
2021-08-19,upstream,14.0,17.4
2021-08-20,upstream,16.9,20.0
2021-08-21,upstream,16.5,18.8
2021-08-22,upstream,15.6,17.3
2021-08-23,upstream,14.0,16.3
2021-08-24,upstream,14.4,18.8
2021-08-25,upstream,15.1,17.7
2021-08-26,upstream,15.1,17.5
2021-08-27,upstream,15.4,19.7
2021-08-28,upstream,14.6,17.8
2021-08-29,upstream,14.1,16.5
2021-08-30,upstream,12.9,14.6
2021-08-31,upstream,15.4,19.4
2021-09-01,upstream,12.8,16.5
2021-09-02,upstream,15.1,18.1
2021-09-03,upstream,14.5,17.6
2021-09-04,upstream,13.2,17.5
2021-09-05,upstream,11.9,14.8
2021-09-06,upstream,12.9,15.3
2021-09-07,upstream,13.2,17.2
2021-09-08,upstream,13.8,15.6
2021-09-09,upstream,11.8,14.3
2021-09-10,upstream,11.5,14.5
2021-09-11,upstream,11.8,15.0
2021-09-12,upstream,13.8,16.2
2021-09-13,upstream,12.2,15.0
2021-09-14,upstream,12.8,15.0
2021-09-15,upstream,11.4,14.7
2021-09-16,upstream,10.0,13.5
2021-09-17,upstream,12.3,16.5
2021-09-18,upstream,10.3,13.0
2021-09-19,upstream,10.3,14.1
2021-09-20,upstream,11.1,14.1
2021-09-21,upstream,8.5,12.4
2021-09-22,upstream,11.0,14.8
2021-09-23,upstream,9.3,11.1
2021-09-24,upstream,10.2,14.7
2021-09-25,upstream,9.4,11.8
2021-09-26,upstream,8.0,10.4
2021-09-27,upstream,11.5,15.2
2021-09-28,upstream,9.7,12.8
2021-09-29,upstream,9.8,11.3
2021-09-30,upstream,8.9,13.1
2021-10-01,upstream,9.5,11.2
2021-10-02,upstream,10.4,13.2
2021-10-03,upstream,7.2,10.3
2021-10-04,upstream,9.0,11.7
2021-10-05,upstream,7.1,10.9
2021-10-06,upstream,8.9,11.5
2021-10-07,upstream,7.2,10.7
2021-10-08,upstream,8.5,12.0
2021-10-09,upstream,7.3,11.1
2021-10-10,upstream,6.0,8.4
2021-10-11,upstream,7.2,10.1
2021-10-12,upstream,6.7,9.5
2021-10-13,upstream,8.4,10.8
2021-10-14,upstream,7.6,11.0
2021-10-15,upstream,4.0,8.2
2021-10-16,upstream,7.5,10.5
2021-10-17,upstream,6.1,9.0
2021-10-18,upstream,4.5,8.3
2021-10-19,upstream,4.4,7.4
2021-10-20,upstream,5.1,8.5
2021-10-21,upstream,6.2,8.7
2021-10-22,upstream,5.9,10.4
2021-10-23,upstream,4.3,7.1
2021-10-24,upstream,3.9,6.4
2021-10-25,upstream,4.2,7.2
2021-10-26,upstream,6.2,8.5
2021-10-27,upstream,4.4,6.1
2021-10-28,upstream,2.1,6.0
2021-10-29,upstream,4.9,7.2
2021-10-30,upstream,3.3,6.6
2021-10-31,upstream,4.2,8.1
2021-05-01,downstream,15.9,19.2
2021-05-02,downstream,14.8,18.5
2021-05-03,downstream,17.2,19.2
2021-05-04,downstream,17.9,20.4
2021-05-05,downstream,16.1,18.0
2021-05-06,downstream,14.9,16.5
2021-05-07,downstream,14.8,17.5
2021-05-08,downstream,19.0,20.7
2021-05-09,downstream,NA,NA
2021-05-10,downstream,16.7,18.9
2021-05-11,downstream,14.2,15.8
2021-05-12,downstream,17.9,20.9
2021-05-13,downstream,16.9,19.3
2021-05-14,downstream,18.1,20.6
2021-05-15,downstream,15.4,18.5
2021-05-16,downstream,19.6,24.1
2021-05-17,downstream,18.2,19.9
2021-05-18,downstream,18.7,23.0
2021-05-19,downstream,15.6,18.9
2021-05-20,downstream,18.3,22.2
2021-05-21,downstream,20.5,24.6
2021-05-22,downstream,19.1,22.5
2021-05-23,downstream,18.0,21.5
2021-05-24,downstream,17.3,20.9
2021-05-25,downstream,17.2,19.0
2021-05-26,downstream,17.8,19.9
2021-05-27,downstream,17.8,20.0
2021-05-28,downstream,18.1,20.8
2021-05-29,downstream,19.6,21.2
2021-05-30,downstream,19.2,22.7
2021-05-31,downstream,20.0,23.7
2021-06-01,downstream,17.0,20.4
2021-06-02,downstream,19.3,22.7
2021-06-03,downstream,20.2,22.0
2021-06-04,downstream,19.3,22.1
2021-06-05,downstream,19.9,22.6
2021-06-06,downstream,19.4,23.6
2021-06-07,downstream,17.8,21.9
2021-06-08,downstream,19.6,22.2
2021-06-09,downstream,19.7,22.6
2021-06-10,downstream,19.1,22.4
2021-06-11,downstream,17.8,20.2
2021-06-12,downstream,20.0,23.6
2021-06-13,downstream,18.8,23.2
2021-06-14,downstream,20.2,22.9
2021-06-15,downstream,18.3,20.7
2021-06-16,downstream,18.2,20.4
2021-06-17,downstream,20.4,23.4
2021-06-18,downstream,19.4,22.2
2021-06-19,downstream,20.3,23.1
2021-06-20,downstream,19.6,22.1
2021-06-21,downstream,19.7,23.7
2021-06-22,downstream,20.5,22.5
2021-06-23,downstream,21.6,23.7
2021-06-24,downstream,19.8,21.8
2021-06-25,downstream,22.6,27.0
2021-06-26,downstream,20.5,24.0
2021-06-27,downstream,20.9,23.1
2021-06-28,downstream,20.0,23.8
2021-06-29,downstream,19.2,20.7
2021-06-30,downstream,22.1,24.1
2021-07-01,downstream,18.3,21.4
2021-07-02,downstream,22.0,24.7
2021-07-03,downstream,21.1,25.5
2021-07-04,downstream,21.0,23.2
2021-07-05,downstream,NA,NA
2021-07-06,downstream,19.6,22.7
2021-07-07,downstream,19.3,22.2
2021-07-08,downstream,21.6,23.6
2021-07-09,downstream,19.1,23.1
2021-07-10,downstream,19.8,22.4
2021-07-11,downstream,19.4,22.3
2021-07-12,downstream,22.5,25.0
2021-07-13,downstream,21.5,23.5
2021-07-14,downstream,21.5,24.7
2021-07-15,downstream,19.4,22.1
2021-07-16,downstream,19.9,23.6
2021-07-17,downstream,20.1,21.8
2021-07-18,downstream,19.9,23.3
2021-07-19,downstream,17.1,20.3
2021-07-20,downstream,19.7,22.0
2021-07-21,downstream,19.8,22.0
2021-07-22,downstream,19.6,22.3
2021-07-23,downstream,19.4,22.0
2021-07-24,downstream,17.2,21.3
2021-07-25,downstream,19.6,23.2
2021-07-26,downstream,21.6,23.5
2021-07-27,downstream,22.5,26.0
2021-07-28,downstream,19.7,24.0
2021-07-29,downstream,19.6,21.7
2021-07-30,downstream,18.1,21.6
2021-07-31,downstream,18.8,20.7
2021-08-01,downstream,16.8,21.3
2021-08-02,downstream,18.9,20.9
2021-08-03,downstream,18.6,20.5
2021-08-04,downstream,19.8,21.4
2021-08-05,downstream,18.8,21.1
2021-08-06,downstream,18.2,19.9
2021-08-07,downstream,17.9,19.9
2021-08-08,downstream,18.2,22.1
2021-08-09,downstream,19.6,22.3
2021-08-10,downstream,20.3,23.6
2021-08-11,downstream,19.1,23.3
2021-08-12,downstream,14.6,16.5
2021-08-13,downstream,15.9,18.5
2021-08-14,downstream,17.7,20.0
2021-08-15,downstream,17.6,20.5
2021-08-16,downstream,17.7,20.7
2021-08-17,downstream,18.0,21.1
2021-08-18,downstream,18.4,21.7
2021-08-19,downstream,17.3,21.3
2021-08-20,downstream,13.8,17.6
2021-08-21,downstream,16.4,18.9
2021-08-22,downstream,16.3,19.3
2021-08-23,downstream,15.3,19.5
2021-08-24,downstream,16.4,18.8
2021-08-25,downstream,15.4,18.6
2021-08-26,downstream,16.6,20.1
2021-08-27,downstream,14.1,16.5
2021-08-28,downstream,16.4,19.8
2021-08-29,downstream,15.1,16.7
2021-08-30,downstream,16.4,19.5
2021-08-31,downstream,13.8,16.5
2021-09-01,downstream,15.2,19.4
2021-09-02,downstream,14.5,18.6
2021-09-03,downstream,15.1,18.3
2021-09-04,downstream,15.3,17.2
2021-09-05,downstream,16.5,18.9
2021-09-06,downstream,16.1,17.7
2021-09-07,downstream,15.6,19.7
2021-09-08,downstream,14.2,16.7
2021-09-09,downstream,14.0,16.7
2021-09-10,downstream,13.8,16.6
2021-09-11,downstream,14.5,18.6
2021-09-12,downstream,13.0,14.9
2021-09-13,downstream,14.3,18.3
2021-09-14,downstream,13.0,17.2
2021-09-15,downstream,14.9,18.0
2021-09-16,downstream,12.2,16.5
2021-09-17,downstream,11.7,14.0
2021-09-18,downstream,13.0,16.7
2021-09-19,downstream,11.0,13.1
2021-09-20,downstream,12.6,15.4
2021-09-21,downstream,12.0,13.8
2021-09-22,downstream,12.4,14.5
2021-09-23,downstream,13.5,15.2
2021-09-24,downstream,11.1,14.6
2021-09-25,downstream,12.8,16.3
2021-09-26,downstream,10.6,13.8
2021-09-27,downstream,8.6,11.7
2021-09-28,downstream,9.2,11.1
2021-09-29,downstream,10.0,11.5
2021-09-30,downstream,11.9,13.7
2021-10-01,downstream,10.5,13.9
2021-10-02,downstream,10.7,14.7
2021-10-03,downstream,10.9,13.2
2021-10-04,downstream,10.8,12.7
2021-10-05,downstream,10.2,13.8
2021-10-06,downstream,9.3,12.6
2021-10-07,downstream,10.4,13.3
2021-10-08,downstream,9.2,11.6
2021-10-09,downstream,7.5,10.8
2021-10-10,downstream,10.2,14.2
2021-10-11,downstream,9.1,13.4
2021-10-12,downstream,6.6,9.0
2021-10-13,downstream,8.0,9.8
2021-10-14,downstream,7.9,12.3
2021-10-15,downstream,7.2,9.3
2021-10-16,downstream,9.1,12.4
2021-10-17,downstream,8.3,11.6
2021-10-18,downstream,8.7,12.5
2021-10-19,downstream,5.3,9.0
2021-10-20,downstream,9.2,12.9
2021-10-21,downstream,8.9,11.6
2021-10-22,downstream,5.2,7.2
2021-10-23,downstream,6.8,10.0
2021-10-24,downstream,7.7,11.6
2021-10-25,downstream,3.2,6.8
2021-10-26,downstream,5.4,8.8
2021-10-27,downstream,5.2,8.8
2021-10-28,downstream,5.9,9.4
2021-10-29,downstream,4.7,6.8
2021-10-30,downstream,6.7,10.1
2021-10-31,downstream,6.2,9.7
2022-05-01,upstream,13.6,16.4
2022-05-02,upstream,14.3,16.9
2022-05-03,upstream,11.9,14.0
2022-05-04,upstream,14.2,17.6
2022-05-05,upstream,15.3,19.2
2022-05-06,upstream,15.1,19.4
2022-05-07,upstream,15.1,18.9
2022-05-08,upstream,13.7,16.9
2022-05-09,upstream,15.3,17.3
2022-05-10,upstream,15.2,18.4
2022-05-11,upstream,17.7,20.4
2022-05-12,upstream,16.0,20.4
2022-05-13,upstream,16.2,18.3
2022-05-14,upstream,17.2,18.8
2022-05-15,upstream,18.7,22.4
2022-05-16,upstream,13.5,16.3
2022-05-17,upstream,16.6,20.3
2022-05-18,upstream,17.6,20.1
2022-05-19,upstream,17.4,20.2
2022-05-20,upstream,17.3,20.8
2022-05-21,upstream,16.0,18.1
2022-05-22,upstream,15.8,17.6
2022-05-23,upstream,17.3,20.4
2022-05-24,upstream,15.7,18.3
2022-05-25,upstream,18.2,20.7
2022-05-26,upstream,17.4,21.2
2022-05-27,upstream,15.1,17.2
2022-05-28,upstream,16.8,18.9
2022-05-29,upstream,20.5,24.5
2022-05-30,upstream,19.2,21.5
2022-05-31,upstream,19.8,22.9
2022-06-01,upstream,17.3,20.0
2022-06-02,upstream,15.8,17.7
2022-06-03,upstream,17.2,19.7
2022-06-04,upstream,17.5,19.6
2022-06-05,upstream,19.1,21.7
2022-06-06,upstream,18.0,20.3
2022-06-07,upstream,17.4,20.7
2022-06-08,upstream,18.1,22.0
2022-06-09,upstream,17.9,22.1
2022-06-10,upstream,17.2,20.0
2022-06-11,upstream,17.5,19.5
2022-06-12,upstream,21.0,23.1
2022-06-13,upstream,22.1,26.1
2022-06-14,upstream,19.1,23.2
2022-06-15,upstream,20.6,22.2
2022-06-16,upstream,19.7,21.3
2022-06-17,upstream,18.4,20.6
2022-06-18,upstream,18.4,20.8
2022-06-19,upstream,19.6,23.1
2022-06-20,upstream,18.3,22.4
2022-06-21,upstream,19.3,22.7
2022-06-22,upstream,20.4,22.3
2022-06-23,upstream,19.2,22.9
2022-06-24,upstream,20.1,21.7
2022-06-25,upstream,19.8,21.9
2022-06-26,upstream,19.0,21.4
2022-06-27,upstream,18.1,21.8
2022-06-28,upstream,16.6,19.7
2022-06-29,upstream,19.0,21.8
2022-06-30,upstream,17.3,20.1
2022-07-01,upstream,19.8,23.3
2022-07-02,upstream,21.1,25.3
2022-07-03,upstream,19.3,23.3
2022-07-04,upstream,19.6,22.1
2022-07-05,upstream,21.6,23.3
2022-07-06,upstream,19.8,22.8
2022-07-07,upstream,21.1,23.1
2022-07-08,upstream,19.7,22.3
2022-07-09,upstream,21.1,25.5
2022-07-10,upstream,18.7,22.5
2022-07-11,upstream,19.4,23.3
2022-07-12,upstream,18.1,21.7
2022-07-13,upstream,18.7,22.3
2022-07-14,upstream,18.3,22.4
2022-07-15,upstream,19.6,22.7
2022-07-16,upstream,16.7,18.6
2022-07-17,upstream,19.4,23.4
2022-07-18,upstream,19.1,22.3
2022-07-19,upstream,19.8,23.5
2022-07-20,upstream,18.1,19.9
2022-07-21,upstream,15.6,19.0
2022-07-22,upstream,17.0,21.2
2022-07-23,upstream,19.5,24.0
2022-07-24,upstream,19.1,21.5
2022-07-25,upstream,18.1,22.3
2022-07-26,upstream,16.6,19.8
2022-07-27,upstream,17.7,20.4
2022-07-28,upstream,18.8,20.9
2022-07-29,upstream,17.9,19.6
2022-07-30,upstream,17.1,20.4
2022-07-31,upstream,17.7,20.5
2022-08-01,upstream,16.2,19.0
2022-08-02,upstream,18.0,21.2
2022-08-03,upstream,17.6,19.2
2022-08-04,upstream,15.8,18.4
2022-08-05,upstream,18.1,20.5
2022-08-06,upstream,16.7,20.4
2022-08-07,upstream,16.5,18.6
2022-08-08,upstream,18.5,20.4
2022-08-09,upstream,19.1,22.3
2022-08-10,upstream,15.7,19.3
2022-08-11,upstream,16.6,20.1
2022-08-12,upstream,17.1,21.4
2022-08-13,upstream,16.5,19.1
2022-08-14,upstream,17.8,21.3
2022-08-15,upstream,15.9,17.4
2022-08-16,upstream,17.8,22.1
2022-08-17,upstream,15.0,19.2
2022-08-18,upstream,16.9,19.3
2022-08-19,upstream,13.8,15.7
2022-08-20,upstream,13.9,18.2
2022-08-21,upstream,15.3,16.9
2022-08-22,upstream,16.1,19.8
2022-08-23,upstream,16.0,20.2
2022-08-24,upstream,16.2,18.4
2022-08-25,upstream,13.8,16.1
2022-08-26,upstream,15.3,17.4
2022-08-27,upstream,15.6,17.3
2022-08-28,upstream,13.8,16.6
2022-08-29,upstream,NA,NA
2022-08-30,upstream,13.2,17.4
2022-08-31,upstream,15.6,18.7
2022-09-01,upstream,15.4,18.3
2022-09-02,upstream,14.1,16.0
2022-09-03,upstream,12.6,15.4
2022-09-04,upstream,13.6,15.3
2022-09-05,upstream,13.3,16.2
2022-09-06,upstream,12.0,13.6
2022-09-07,upstream,13.5,16.7
2022-09-08,upstream,14.7,17.3
2022-09-09,upstream,11.8,13.7
2022-09-10,upstream,NA,NA
2022-09-11,upstream,12.8,14.5
2022-09-12,upstream,13.2,15.9
2022-09-13,upstream,12.3,14.9
2022-09-14,upstream,11.7,14.8
2022-09-15,upstream,10.1,14.1
2022-09-16,upstream,10.7,15.1
2022-09-17,upstream,10.7,12.3
2022-09-18,upstream,11.7,14.2
2022-09-19,upstream,11.7,14.2
2022-09-20,upstream,10.3,13.6
2022-09-21,upstream,9.2,11.8
2022-09-22,upstream,8.4,11.2
2022-09-23,upstream,10.3,12.0
2022-09-24,upstream,11.8,14.8
2022-09-25,upstream,9.3,11.0
2022-09-26,upstream,8.6,11.8
2022-09-27,upstream,9.0,11.6
2022-09-28,upstream,8.8,11.4
2022-09-29,upstream,6.1,9.5
2022-09-30,upstream,9.5,13.8
2022-10-01,upstream,10.3,12.5
2022-10-02,upstream,7.5,11.1
2022-10-03,upstream,11.0,13.2
2022-10-04,upstream,9.6,13.1
2022-10-05,upstream,6.6,10.0
2022-10-06,upstream,8.8,12.7
2022-10-07,upstream,9.0,11.2
2022-10-08,upstream,6.3,9.1
2022-10-09,upstream,6.7,10.0
2022-10-10,upstream,8.8,13.2
2022-10-11,upstream,7.8,10.5
2022-10-12,upstream,7.5,11.5
2022-10-13,upstream,8.2,9.7
2022-10-14,upstream,4.9,9.2
2022-10-15,upstream,6.6,8.9
2022-10-16,upstream,5.1,7.5
2022-10-17,upstream,5.9,9.7
2022-10-18,upstream,5.2,8.0
2022-10-19,upstream,5.7,9.8
2022-10-20,upstream,6.0,8.8
2022-10-21,upstream,6.3,7.9
2022-10-22,upstream,4.1,8.4
2022-10-23,upstream,6.5,9.2
2022-10-24,upstream,4.2,8.7
2022-10-25,upstream,6.0,9.2
2022-10-26,upstream,6.5,10.1
2022-10-27,upstream,5.9,7.8
2022-10-28,upstream,3.9,6.4
2022-10-29,upstream,5.3,7.9
2022-10-30,upstream,3.9,6.6
2022-10-31,upstream,3.4,5.9
2022-05-01,downstream,13.2,17.5
2022-05-02,downstream,14.1,15.9
2022-05-03,downstream,16.3,18.1
2022-05-04,downstream,16.5,19.2
2022-05-05,downstream,14.5,18.0
2022-05-06,downstream,15.1,19.5
2022-05-07,downstream,16.7,19.0
2022-05-08,downstream,17.3,19.7
2022-05-09,downstream,17.3,19.0
2022-05-10,downstream,15.7,17.3
2022-05-11,downstream,18.7,21.6
2022-05-12,downstream,17.8,21.7
2022-05-13,downstream,18.5,22.3
2022-05-14,downstream,17.0,20.5
2022-05-15,downstream,16.6,20.0
2022-05-16,downstream,16.4,19.2
2022-05-17,downstream,16.1,19.9
2022-05-18,downstream,19.1,22.9
2022-05-19,downstream,17.2,20.4
2022-05-20,downstream,18.9,22.6
2022-05-21,downstream,NA,NA
2022-05-22,downstream,17.0,19.0
2022-05-23,downstream,16.8,21.1
2022-05-24,downstream,18.0,19.6
2022-05-25,downstream,17.9,20.6
2022-05-26,downstream,19.3,21.9
2022-05-27,downstream,18.2,21.6
2022-05-28,downstream,18.0,20.2
2022-05-29,downstream,19.8,21.6
2022-05-30,downstream,18.9,22.1
2022-05-31,downstream,19.4,22.5
2022-06-01,downstream,19.0,23.5
2022-06-02,downstream,19.7,24.0
2022-06-03,downstream,18.5,22.7
2022-06-04,downstream,19.6,22.9
2022-06-05,downstream,19.9,23.7
2022-06-06,downstream,19.2,21.6
2022-06-07,downstream,NA,NA
2022-06-08,downstream,19.4,22.5
2022-06-09,downstream,20.8,23.2
2022-06-10,downstream,19.5,22.9
2022-06-11,downstream,NA,NA
2022-06-12,downstream,17.0,19.2
2022-06-13,downstream,17.0,20.2
2022-06-14,downstream,21.8,23.9
2022-06-15,downstream,21.6,23.2
2022-06-16,downstream,22.0,23.8
2022-06-17,downstream,20.0,23.3
2022-06-18,downstream,21.0,24.4
2022-06-19,downstream,20.1,23.2
2022-06-20,downstream,20.5,22.7
2022-06-21,downstream,18.1,20.9
2022-06-22,downstream,20.5,22.6
2022-06-23,downstream,21.8,24.8
2022-06-24,downstream,20.7,24.9
2022-06-25,downstream,18.6,21.6
2022-06-26,downstream,21.1,24.3
2022-06-27,downstream,19.7,21.8
2022-06-28,downstream,21.5,24.7
2022-06-29,downstream,20.8,25.0
2022-06-30,downstream,20.0,21.6
2022-07-01,downstream,21.0,25.2
2022-07-02,downstream,19.7,23.6
2022-07-03,downstream,21.7,24.1
2022-07-04,downstream,21.8,24.2
2022-07-05,downstream,21.2,25.3
2022-07-06,downstream,20.2,23.1
2022-07-07,downstream,19.4,22.8
2022-07-08,downstream,21.0,23.1
2022-07-09,downstream,19.8,24.2
2022-07-10,downstream,22.7,24.2
2022-07-11,downstream,18.8,20.5
2022-07-12,downstream,20.6,24.4
2022-07-13,downstream,21.4,23.6
2022-07-14,downstream,20.9,23.9
2022-07-15,downstream,22.2,26.5
2022-07-16,downstream,19.0,22.6
2022-07-17,downstream,17.8,20.0
2022-07-18,downstream,19.9,23.6
2022-07-19,downstream,20.1,22.2
2022-07-20,downstream,20.4,23.0
2022-07-21,downstream,19.7,23.9
2022-07-22,downstream,20.5,24.3
2022-07-23,downstream,13.9,15.6
2022-07-24,downstream,19.6,23.1
2022-07-25,downstream,18.0,20.2
2022-07-26,downstream,19.5,23.1
2022-07-27,downstream,20.8,24.4
2022-07-28,downstream,15.8,19.5
2022-07-29,downstream,19.1,20.8
2022-07-30,downstream,18.9,21.4
2022-07-31,downstream,20.9,23.0
2022-08-01,downstream,20.7,23.8
2022-08-02,downstream,17.5,21.5
2022-08-03,downstream,18.8,21.1
2022-08-04,downstream,18.6,20.5
2022-08-05,downstream,18.0,19.7
2022-08-06,downstream,18.2,22.5
2022-08-07,downstream,19.3,23.3
2022-08-08,downstream,17.9,19.9
2022-08-09,downstream,19.0,22.6
2022-08-10,downstream,19.3,23.3
2022-08-11,downstream,19.0,20.9
2022-08-12,downstream,17.0,21.3
2022-08-13,downstream,18.3,20.8
2022-08-14,downstream,18.2,21.8
2022-08-15,downstream,16.7,18.4
2022-08-16,downstream,17.4,20.2
2022-08-17,downstream,17.1,21.1
2022-08-18,downstream,15.7,20.0
2022-08-19,downstream,17.7,19.6
2022-08-20,downstream,17.2,20.2
2022-08-21,downstream,16.9,20.8
2022-08-22,downstream,NA,NA
2022-08-23,downstream,16.3,19.7
2022-08-24,downstream,16.6,18.5
2022-08-25,downstream,16.5,20.2
2022-08-26,downstream,16.5,19.3
2022-08-27,downstream,14.6,17.8
2022-08-28,downstream,16.1,18.9
2022-08-29,downstream,15.5,19.7
2022-08-30,downstream,15.3,18.4
2022-08-31,downstream,15.6,19.7
2022-09-01,downstream,14.2,17.0
2022-09-02,downstream,14.9,17.7
2022-09-03,downstream,16.0,20.5
2022-09-04,downstream,13.4,16.1
2022-09-05,downstream,15.0,16.8
2022-09-06,downstream,15.6,17.4
2022-09-07,downstream,14.9,17.9
2022-09-08,downstream,15.3,17.3
2022-09-09,downstream,12.9,14.7
2022-09-10,downstream,15.0,17.5
2022-09-11,downstream,13.3,16.3
