# crappie_length_frequency.csv
# Silver Creek Impoundment - Black Crappie Fall Trap Net Length-Frequency Data
# Columns:
#   year: Year of sampling (integer, YYYY)
#   sample_date: Date of sampling (YYYY-MM-DD)
#   site: Trap net site identifier (character, TN01-TN08)
#   fish_id: Unique fish identifier (character)
#   total_length_mm: Total length in millimeters
#   weight_g: Weight in grams; NA if not weighed
#   sex: Sex of fish (M, F, or U for unknown); NA if not determined
# Units: length in mm, weight in g
# Missing values coded as NA
year,sample_date,site,fish_id,total_length_mm,weight_g,sex
2021,2021-10-18,TN06,C01571,102,9.8,F
2021,2021-10-18,TN06,C01572,135,30.1,F
2021,2021-10-18,TN06,C01573,165,49.5,U
2021,2021-10-18,TN06,C01574,129,26.4,F
2021,2021-10-18,TN06,C01575,123,21.9,U
2021,2021-10-18,TN06,C01576,165,51.5,F
2021,2021-10-18,TN06,C01577,174,62.7,M
2021,2021-10-18,TN06,C01578,164,41.9,M
2021,2021-10-18,TN07,C01579,145,NA,F
2021,2021-10-18,TN07,C01580,154,NA,M
2021,2021-10-18,TN07,C01581,191,69.4,F
2021,2021-10-18,TN07,C01582,186,68.7,M
2021,2021-10-18,TN07,C01583,195,87.0,U
2021,2021-10-18,TN07,C01584,199,84.3,NA
2021,2021-10-18,TN07,C01585,115,NA,F
2021,2021-10-18,TN07,C01586,199,88.0,F
2021,2021-10-18,TN07,C01587,157,43.0,U
2021,2021-10-18,TN07,C01588,193,87.1,U
2021,2021-10-18,TN07,C01589,165,49.3,NA
2021,2021-10-18,TN07,C01590,115,NA,NA
2021,2021-10-18,TN07,C01591,149,41.1,F
2021,2021-10-18,TN07,C01592,190,69.8,F
2021,2021-10-18,TN07,C01593,186,69.1,M
2021,2021-10-18,TN07,C01594,152,40.0,U
2021,2021-10-18,TN07,C01595,171,56.9,M
2021,2021-10-18,TN07,C01596,205,107.3,F
2021,2021-10-18,TN07,C01597,182,58.6,M
2021,2021-10-18,TN07,C01598,181,62.4,F
2021,2021-10-18,TN07,C01599,124,18.4,F
2021,2021-10-18,TN07,C01600,262,188.8,F
2021,2021-10-18,TN07,C01601,174,65.1,U
2021,2021-10-18,TN07,C01602,209,96.2,F
2021,2021-10-18,TN07,C01603,229,114.8,M
2021,2021-10-18,TN07,C01604,217,108.6,U
2021,2021-10-18,TN07,C01605,220,103.8,M
2021,2021-10-18,TN07,C01606,231,127.5,U
2021,2021-10-18,TN07,C01607,197,NA,M
2021,2021-10-18,TN08,C01608,199,81.8,M
2021,2021-10-18,TN08,C01609,171,52.4,U
2021,2021-10-18,TN08,C01610,178,62.3,U
2021,2021-10-18,TN08,C01611,259,172.7,F
2021,2021-10-18,TN08,C01612,192,77.1,M
2021,2021-10-18,TN08,C01613,173,59.2,U
2021,2021-10-18,TN08,C01614,194,91.2,NA
2021,2021-10-18,TN08,C01615,171,57.5,F
2021,2021-10-18,TN08,C01616,159,48.1,U
2021,2021-10-18,TN08,C01617,228,134.9,U
2021,2021-10-18,TN08,C01618,189,74.4,F
2021,2021-10-18,TN08,C01619,166,47.5,NA
2021,2021-10-18,TN08,C01620,201,95.6,U
2021,2021-10-18,TN08,C01621,227,140.7,M
2021,2021-10-18,TN08,C01622,151,37.9,U
2021,2021-10-18,TN08,C01623,257,199.4,NA
2021,2021-10-18,TN08,C01624,261,222.0,M
2021,2021-10-18,TN08,C01625,187,64.1,NA
2021,2021-10-18,TN08,C01626,214,101.4,U
2021,2021-10-18,TN08,C01627,151,33.0,NA
2021,2021-10-18,TN08,C01628,208,110.7,M
2021,2021-10-18,TN08,C01629,160,44.5,M
2021,2021-10-18,TN08,C01630,176,NA,NA
2021,2021-10-18,TN08,C01631,113,13.2,M
2021,2021-10-18,TN08,C01632,237,165.3,M
2022,2022-10-19,TN01,C01633,290,NA,M
2022,2022-10-19,TN01,C01634,212,119.0,F
2022,2022-10-19,TN01,C01635,154,NA,NA
2022,2022-10-19,TN01,C01636,181,57.5,M
2022,2022-10-19,TN01,C01637,162,45.1,F
2022,2022-10-19,TN01,C01638,192,NA,NA
2022,2022-10-19,TN01,C01639,186,69.3,M
2022,2022-10-19,TN01,C01640,165,43.3,M
2022,2022-10-19,TN01,C01641,202,96.1,F
2022,2022-10-19,TN01,C01642,189,72.2,M
2022,2022-10-19,TN01,C01643,173,58.6,M
2022,2022-10-19,TN01,C01644,171,49.9,M
2022,2022-10-19,TN01,C01645,206,100.6,M
2022,2022-10-19,TN01,C01646,177,NA,M
2022,2022-10-19,TN01,C01647,153,35.3,M
2022,2022-10-19,TN01,C01648,158,47.8,NA
2022,2022-10-19,TN01,C01649,189,72.0,U
2022,2022-10-19,TN02,C01650,183,69.5,F
2022,2022-10-19,TN02,C01651,183,67.2,F
2022,2022-10-19,TN02,C01652,155,44.9,M
2022,2022-10-19,TN02,C01653,170,55.6,F
2022,2022-10-19,TN02,C01654,218,NA,NA
2022,2022-10-19,TN02,C01655,197,76.0,M
2022,2022-10-19,TN02,C01656,162,43.8,M
2022,2022-10-19,TN02,C01657,169,52.2,F
2022,2022-10-19,TN02,C01658,188,NA,NA
2022,2022-10-19,TN02,C01659,206,98.2,M
2022,2022-10-19,TN02,C01660,241,148.2,F
2022,2022-10-19,TN02,C01661,192,77.8,M
2022,2022-10-19,TN02,C01662,272,251.5,F
2022,2022-10-19,TN02,C01663,161,45.3,M
2022,2022-10-19,TN02,C01664,199,83.7,U
2022,2022-10-19,TN02,C01665,188,73.5,M
2022,2022-10-19,TN02,C01666,148,40.4,M
2022,2022-10-19,TN02,C01667,159,43.1,NA
2022,2022-10-19,TN02,C01668,174,57.3,F
2022,2022-10-19,TN02,C01669,236,151.5,U
2022,2022-10-19,TN02,C01670,174,59.6,F
2022,2022-10-19,TN02,C01671,154,44.7,NA
2022,2022-10-19,TN02,C01672,130,20.6,M
2022,2022-10-19,TN02,C01673,207,101.9,M
2022,2022-10-19,TN02,C01674,177,65.4,F
2022,2022-10-19,TN02,C01675,121,17.8,F
2022,2022-10-19,TN03,C01676,98,11.3,M
2022,2022-10-19,TN03,C01677,213,101.0,F
2022,2022-10-19,TN03,C01678,88,8.1,M
2022,2022-10-19,TN03,C01679,217,126.1,U
2022,2022-10-19,TN03,C01680,144,28.0,NA
2022,2022-10-19,TN03,C01681,162,44.1,M
2022,2022-10-19,TN03,C01682,129,NA,F
2022,2022-10-19,TN03,C01683,137,NA,U
2022,2022-10-19,TN03,C01684,200,NA,M
2022,2022-10-19,TN03,C01685,189,77.6,M
2022,2022-10-19,TN03,C01686,211,103.1,NA
2022,2022-10-19,TN03,C01687,121,19.1,M
2022,2022-10-19,TN03,C01688,192,80.9,M
2022,2022-10-19,TN03,C01689,175,58.0,M
2022,2022-10-19,TN03,C01690,231,145.1,M
2022,2022-10-19,TN03,C01691,214,NA,M
2022,2022-10-19,TN03,C01692,213,93.0,M
2022,2022-10-19,TN03,C01693,139,33.5,M
2022,2022-10-19,TN03,C01694,94,8.3,M
2022,2022-10-19,TN03,C01695,118,19.3,M
2022,2022-10-19,TN03,C01696,217,106.0,U
2022,2022-10-19,TN03,C01697,179,68.6,F
2022,2022-10-19,TN03,C01698,196,91.0,U
2022,2022-10-19,TN03,C01699,159,47.5,M
2022,2022-10-19,TN04,C01700,179,56.3,F
2022,2022-10-19,TN04,C01701,217,126.4,NA
2022,2022-10-19,TN04,C01702,178,NA,M
2022,2022-10-19,TN04,C01703,118,19.8,U
2022,2022-10-19,TN04,C01704,241,133.8,NA
2022,2022-10-19,TN04,C01705,210,94.5,NA
2022,2022-10-19,TN04,C01706,189,78.5,F
2022,2022-10-19,TN04,C01707,68,3.6,M
2022,2022-10-19,TN04,C01708,195,75.8,U
2022,2022-10-19,TN04,C01709,239,172.9,U
2022,2022-10-19,TN05,C01710,197,91.7,F
2022,2022-10-19,TN05,C01711,185,NA,M
2022,2022-10-19,TN05,C01712,198,76.2,U
2022,2022-10-19,TN05,C01713,128,25.2,M
2022,2022-10-19,TN05,C01714,212,97.3,F
2022,2022-10-19,TN05,C01715,210,110.5,F
2022,2022-10-19,TN05,C01716,204,84.9,M
2022,2022-10-19,TN05,C01717,137,29.0,NA
2022,2022-10-19,TN05,C01718,162,51.8,NA
2022,2022-10-19,TN05,C01719,95,9.3,U
2022,2022-10-19,TN05,C01720,152,NA,M
2022,2022-10-19,TN05,C01721,169,59.5,NA
2022,2022-10-19,TN05,C01722,163,52.9,NA
2022,2022-10-19,TN05,C01723,148,31.6,M
2022,2022-10-19,TN05,C01724,151,36.1,F
2022,2022-10-19,TN05,C01725,124,22.6,F
2022,2022-10-19,TN05,C01726,179,63.0,U
2022,2022-10-19,TN05,C01727,179,55.1,M
2022,2022-10-19,TN05,C01728,227,125.7,M
2022,2022-10-19,TN05,C01729,123,19.7,M
2022,2022-10-19,TN05,C01730,221,119.8,U
2022,2022-10-19,TN05,C01731,234,144.7,F
2022,2022-10-19,TN05,C01732,226,145.2,M
2022,2022-10-19,TN05,C01733,160,45.3,M
2022,2022-10-19,TN05,C01734,130,21.0,U
2022,2022-10-19,TN05,C01735,207,90.5,M
2022,2022-10-19,TN05,C01736,200,95.8,F
2022,2022-10-19,TN05,C01737,144,36.5,F
2022,2022-10-19,TN05,C01738,162,47.9,U
2022,2022-10-19,TN05,C01739,185,NA,F
2022,2022-10-19,TN06,C01740,154,44.1,M
2022,2022-10-19,TN06,C01741,196,85.0,F
2022,2022-10-19,TN06,C01742,168,54.0,F
2022,2022-10-19,TN06,C01743,182,75.8,U
2022,2022-10-19,TN06,C01744,131,20.9,NA
2022,2022-10-19,TN06,C01745,187,62.2,F
2022,2022-10-19,TN06,C01746,174,55.6,U
2022,2022-10-19,TN06,C01747,171,52.7,F
2022,2022-10-19,TN06,C01748,170,58.7,NA
2022,2022-10-19,TN06,C01749,157,42.9,U
2022,2022-10-19,TN06,C01750,175,52.1,F
2022,2022-10-19,TN06,C01751,148,NA,F
2022,2022-10-19,TN06,C01752,198,93.1,M
2022,2022-10-19,TN06,C01753,181,57.7,F
2022,2022-10-19,TN06,C01754,232,121.0,M
2022,2022-10-19,TN06,C01755,149,31.9,M
2022,2022-10-19,TN06,C01756,169,53.5,M
2022,2022-10-19,TN06,C01757,202,85.3,NA
2022,2022-10-19,TN06,C01758,132,22.2,NA
2022,2022-10-19,TN06,C01759,211,104.8,M
2022,2022-10-19,TN06,C01760,136,27.4,M
2022,2022-10-19,TN06,C01761,154,41.3,U
2022,2022-10-19,TN06,C01762,196,93.0,F
2022,2022-10-19,TN06,C01763,161,44.7,F
2022,2022-10-19,TN06,C01764,161,43.7,U
2022,2022-10-19,TN06,C01765,186,65.5,F
2022,2022-10-19,TN06,C01766,199,86.9,NA
2022,2022-10-19,TN06,C01767,50,1.4,U
2022,2022-10-19,TN06,C01768,139,28.6,F
2022,2022-10-19,TN06,C01769,149,41.0,F
2022,2022-10-19,TN07,C01770,173,60.3,NA
2022,2022-10-19,TN07,C01771,207,85.4,M
2022,2022-10-19,TN07,C01772,205,100.5,M
2022,2022-10-19,TN07,C01773,142,33.1,M
2022,2022-10-19,TN07,C01774,230,155.6,M
2022,2022-10-19,TN07,C01775,201,100.5,M
2022,2022-10-19,TN07,C01776,175,61.9,F
2022,2022-10-19,TN07,C01777,128,21.8,F
2022,2022-10-19,TN07,C01778,178,69.2,U
2022,2022-10-19,TN07,C01779,97,10.7,M
2022,2022-10-19,TN07,C01780,164,NA,F
2022,2022-10-19,TN07,C01781,112,17.4,F
2022,2022-10-19,TN07,C01782,213,121.5,F
2022,2022-10-19,TN07,C01783,190,78.1,M
2022,2022-10-19,TN07,C01784,235,159.2,M
2022,2022-10-19,TN07,C01785,145,28.5,F
2022,2022-10-19,TN07,C01786,149,38.1,M
2022,2022-10-19,TN07,C01787,184,67.3,NA
2022,2022-10-19,TN07,C01788,256,209.0,M
2022,2022-10-19,TN07,C01789,179,58.1,F
2022,2022-10-19,TN07,C01790,200,NA,F
2022,2022-10-19,TN07,C01791,183,69.8,F
2022,2022-10-19,TN07,C01792,234,157.7,M
2022,2022-10-19,TN07,C01793,180,68.3,U
2022,2022-10-19,TN07,C01794,197,75.7,NA
2022,2022-10-19,TN08,C01795,173,54.5,M
2022,2022-10-19,TN08,C01796,169,57.6,F
2022,2022-10-19,TN08,C01797,159,45.4,F
2022,2022-10-19,TN08,C01798,182,71.7,M
2022,2022-10-19,TN08,C01799,177,70.1,U
2022,2022-10-19,TN08,C01800,183,73.7,F
2022,2022-10-19,TN08,C01801,270,194.3,M
2022,2022-10-19,TN08,C01802,146,35.2,M
2022,2022-10-19,TN08,C01803,219,112.3,U
2022,2022-10-19,TN08,C01804,147,NA,U
2022,2022-10-19,TN08,C01805,201,98.9,M
2022,2022-10-19,TN08,C01806,210,117.0,NA
2022,2022-10-19,TN08,C01807,202,93.9,F
2022,2022-10-19,TN08,C01808,213,107.2,U
2022,2022-10-19,TN08,C01809,198,NA,NA
2022,2022-10-19,TN08,C01810,206,96.1,NA
2022,2022-10-19,TN08,C01811,207,87.8,U
2022,2022-10-19,TN08,C01812,232,129.5,M
2022,2022-10-19,TN08,C01813,181,61.2,U
2022,2022-10-19,TN08,C01814,152,41.5,U
2022,2022-10-19,TN08,C01815,173,51.4,F
2023,2023-10-19,TN01,C01816,94,8.8,F
2023,2023-10-19,TN01,C01817,183,NA,NA
2023,2023-10-19,TN01,C01818,160,44.1,M
2023,2023-10-19,TN01,C01819,181,62.7,U
2023,2023-10-19,TN01,C01820,206,93.4,M
2023,2023-10-19,TN01,C01821,110,NA,M
2023,2023-10-19,TN01,C01822,232,123.3,F
2023,2023-10-19,TN01,C01823,216,120.5,F
2023,2023-10-19,TN01,C01824,140,33.8,NA
2023,2023-10-19,TN01,C01825,224,118.5,F
2023,2023-10-19,TN01,C01826,217,127.2,M
2023,2023-10-19,TN01,C01827,151,34.3,F
2023,2023-10-19,TN01,C01828,245,176.7,F
2023,2023-10-19,TN01,C01829,161,40.4,M
2023,2023-10-19,TN01,C01830,212,102.6,NA
2023,2023-10-19,TN01,C01831,108,NA,U
2023,2023-10-19,TN01,C01832,195,70.7,M
2023,2023-10-19,TN01,C01833,149,NA,F
2023,2023-10-19,TN01,C01834,153,44.8,M
2023,2023-10-19,TN01,C01835,108,13.8,U
2023,2023-10-19,TN01,C01836,216,127.3,M
2023,2023-10-19,TN02,C01837,113,NA,M
2023,2023-10-19,TN02,C01838,201,95.2,M
2023,2023-10-19,TN02,C01839,114,16.5,NA
2023,2023-10-19,TN02,C01840,228,145.9,F
2023,2023-10-19,TN02,C01841,164,42.7,NA
2023,2023-10-19,TN02,C01842,167,56.6,M
2023,2023-10-19,TN02,C01843,174,63.6,U
2023,2023-10-19,TN02,C01844,128,20.2,M
2023,2023-10-19,TN02,C01845,260,NA,U
2023,2023-10-19,TN02,C01846,157,42.3,U
2023,2023-10-19,TN02,C01847,180,67.6,F
2023,2023-10-19,TN02,C01848,193,81.1,M
2023,2023-10-19,TN02,C01849,225,112.0,M
2023,2023-10-19,TN02,C01850,190,75.0,U
2023,2023-10-19,TN02,C01851,199,80.7,M
2023,2023-10-19,TN02,C01852,182,61.8,NA
2023,2023-10-19,TN02,C01853,128,23.3,F
2023,2023-10-19,TN02,C01854,146,36.8,NA
2023,2023-10-19,TN02,C01855,215,109.3,M
2023,2023-10-19,TN02,C01856,153,40.9,F
2023,2023-10-19,TN02,C01857,181,74.1,M
2023,2023-10-19,TN02,C01858,185,NA,F
2023,2023-10-19,TN02,C01859,173,48.5,F
2023,2023-10-19,TN03,C01860,146,35.9,F
2023,2023-10-19,TN03,C01861,248,151.9,F
2023,2023-10-19,TN03,C01862,145,31.2,M
2023,2023-10-19,TN03,C01863,133,25.5,F
2023,2023-10-19,TN03,C01864,62,2.5,U
2023,2023-10-19,TN03,C01865,190,69.9,F
2023,2023-10-19,TN03,C01866,132,22.0,F
2023,2023-10-19,TN03,C01867,201,94.7,NA
2023,2023-10-19,TN03,C01868,153,41.6,M
2023,2023-10-19,TN03,C01869,167,57.7,NA
2023,2023-10-19,TN03,C01870,154,43.1,M
2023,2023-10-19,TN03,C01871,188,72.3,U
2023,2023-10-19,TN03,C01872,248,175.6,M
2023,2023-10-19,TN03,C01873,193,72.9,F
2023,2023-10-19,TN03,C01874,208,111.6,F
2023,2023-10-19,TN03,C01875,198,88.0,F
2023,2023-10-19,TN03,C01876,162,49.2,NA
2023,2023-10-19,TN03,C01877,184,61.9,F
2023,2023-10-19,TN03,C01878,202,102.2,U
2023,2023-10-19,TN03,C01879,146,36.8,M
2023,2023-10-19,TN03,C01880,130,NA,NA
2023,2023-10-19,TN03,C01881,220,103.9,NA
2023,2023-10-19,TN03,C01882,147,31.6,U
2023,2023-10-19,TN03,C01883,225,132.3,U
2023,2023-10-19,TN03,C01884,257,207.8,NA
2023,2023-10-19,TN03,C01885,161,43.2,M
2023,2023-10-19,TN04,C01886,108,15.0,NA
2023,2023-10-19,TN04,C01887,168,45.1,M
2023,2023-10-19,TN04,C01888,161,39.7,M
2023,2023-10-19,TN04,C01889,202,88.3,NA
2023,2023-10-19,TN04,C01890,196,75.5,M
2023,2023-10-19,TN04,C01891,150,32.4,NA
2023,2023-10-19,TN04,C01892,210,103.7,NA
2023,2023-10-19,TN04,C01893,137,27.8,NA
2023,2023-10-19,TN04,C01894,208,106.7,F
2023,2023-10-19,TN04,C01895,146,36.5,F
2023,2023-10-19,TN04,C01896,132,23.9,NA
2023,2023-10-19,TN04,C01897,136,24.1,F
2023,2023-10-19,TN04,C01898,154,38.4,M
2023,2023-10-19,TN04,C01899,219,119.2,M
2023,2023-10-19,TN04,C01900,185,68.6,M
2023,2023-10-19,TN04,C01901,193,74.5,F
2023,2023-10-19,TN04,C01902,219,121.3,M
2023,2023-10-19,TN04,C01903,170,59.3,U
2023,2023-10-19,TN04,C01904,144,35.0,F
2023,2023-10-19,TN04,C01905,175,58.0,F
2023,2023-10-19,TN04,C01906,155,46.2,F
2023,2023-10-19,TN04,C01907,204,101.2,NA
2023,2023-10-19,TN04,C01908,166,43.7,M
2023,2023-10-19,TN04,C01909,230,141.1,F
2023,2023-10-19,TN04,C01910,129,24.7,F
2023,2023-10-19,TN04,C01911,154,45.1,F
2023,2023-10-19,TN04,C01912,118,17.0,M
2023,2023-10-19,TN04,C01913,178,62.9,M
2023,2023-10-19,TN04,C01914,123,NA,M
2023,2023-10-19,TN05,C01915,152,38.7,M
2023,2023-10-19,TN05,C01916,203,81.9,NA
2023,2023-10-19,TN05,C01917,187,80.9,M
2023,2023-10-19,TN05,C01918,188,78.9,NA
2023,2023-10-19,TN05,C01919,248,173.9,F
2023,2023-10-19,TN05,C01920,184,66.5,U
2023,2023-10-19,TN05,C01921,183,63.8,NA
2023,2023-10-19,TN05,C01922,191,82.2,NA
2023,2023-10-19,TN05,C01923,229,146.7,F
2023,2023-10-19,TN05,C01924,127,20.1,M
2023,2023-10-19,TN05,C01925,192,72.5,F
2023,2023-10-19,TN05,C01926,153,36.2,M
2023,2023-10-19,TN05,C01927,103,10.4,M
2023,2023-10-19,TN05,C01928,130,27.3,U
2023,2023-10-19,TN05,C01929,243,NA,U
2023,2023-10-19,TN05,C01930,189,67.4,NA
2023,2023-10-19,TN05,C01931,158,49.5,M
2023,2023-10-19,TN05,C01932,173,59.5,M
2023,2023-10-19,TN05,C01933,198,89.9,M
2023,2023-10-19,TN05,C01934,200,97.1,F
2023,2023-10-19,TN05,C01935,224,139.4,NA
2023,2023-10-19,TN05,C01936,161,39.6,U
2023,2023-10-19,TN05,C01937,101,12.6,U
2023,2023-10-19,TN05,C01938,148,40.5,NA
2023,2023-10-19,TN05,C01939,209,106.5,F
2023,2023-10-19,TN05,C01940,203,81.9,M
2023,2023-10-19,TN05,C01941,117,17.2,NA
2023,2023-10-19,TN05,C01942,211,108.6,NA
2023,2023-10-19,TN06,C01943,85,6.8,U
2023,2023-10-19,TN06,C01944,140,32.6,M
2023,2023-10-19,TN06,C01945,171,62.3,U
2023,2023-10-19,TN06,C01946,227,139.2,M
2023,2023-10-19,TN06,C01947,118,17.8,M
2023,2023-10-19,TN06,C01948,171,51.5,F
2023,2023-10-19,TN06,C01949,145,34.1,M
2023,2023-10-19,TN06,C01950,179,64.4,F
2023,2023-10-19,TN06,C01951,173,59.9,M
2023,2023-10-19,TN06,C01952,195,92.0,F
2023,2023-10-19,TN06,C01953,161,NA,M
2023,2023-10-19,TN06,C01954,169,NA,U
2023,2023-10-19,TN06,C01955,158,44.4,F
2023,2023-10-19,TN06,C01956,266,225.0,F
2023,2023-10-19,TN06,C01957,156,47.5,F
2023,2023-10-19,TN06,C01958,166,47.2,F
2023,2023-10-19,TN06,C01959,226,111.0,F
2023,2023-10-19,TN06,C01960,143,30.0,U
2023,2023-10-19,TN06,C01961,205,106.0,F
2023,2023-10-19,TN06,C01962,166,47.7,U
2023,2023-10-19,TN06,C01963,159,47.6,F
2023,2023-10-19,TN06,C01964,164,43.2,U
2023,2023-10-19,TN07,C01965,206,NA,F
2023,2023-10-19,TN07,C01966,164,41.8,F
2023,2023-10-19,TN07,C01967,203,97.4,M
2023,2023-10-19,TN07,C01968,229,139.1,M
2023,2023-10-19,TN07,C01969,246,177.5,F
2023,2023-10-19,TN07,C01970,173,63.6,NA
2023,2023-10-19,TN07,C01971,167,55.4,U
2023,2023-10-19,TN07,C01972,197,79.8,M
2023,2023-10-19,TN07,C01973,151,33.9,F
2023,2023-10-19,TN07,C01974,121,17.8,M
2023,2023-10-19,TN07,C01975,207,99.3,F
2023,2023-10-19,TN07,C01976,199,92.4,F
2023,2023-10-19,TN07,C01977,66,3.3,U
2023,2023-10-19,TN07,C01978,216,116.2,U
2023,2023-10-19,TN07,C01979,181,75.0,F
2023,2023-10-19,TN07,C01980,157,42.4,M
2023,2023-10-19,TN07,C01981,209,87.6,M
2023,2023-10-19,TN07,C01982,80,5.4,M
2023,2023-10-19,TN07,C01983,186,81.3,NA
2023,2023-10-19,TN07,C01984,109,NA,F
2023,2023-10-19,TN07,C01985,208,113.7,M
2023,2023-10-19,TN07,C01986,146,35.0,NA
2023,2023-10-19,TN07,C01987,188,71.4,U
2023,2023-10-19,TN07,C01988,222,104.1,NA
2023,2023-10-19,TN07,C01989,193,86.7,M
2023,2023-10-19,TN08,C01990,192,86.2,M
2023,2023-10-19,TN08,C01991,179,71.0,F
2023,2023-10-19,TN08,C01992,114,14.4,M
2023,2023-10-19,TN08,C01993,138,28.3,F
2023,2023-10-19,TN08,C01994,109,14.0,F
2023,2023-10-19,TN08,C01995,148,NA,NA
2023,2023-10-19,TN08,C01996,144,30.3,U
2023,2023-10-19,TN08,C01997,196,80.4,M
2023,2023-10-19,TN08,C01998,231,124.4,U
2023,2023-10-19,TN08,C01999,88,6.2,U
2023,2023-10-19,TN08,C02000,147,36.7,U
2024,2024-10-13,TN01,C02001,243,176.4,M
2024,2024-10-13,TN01,C02002,169,46.0,M
2024,2024-10-13,TN01,C02003,177,64.3,M
2024,2024-10-13,TN01,C02004,181,74.9,M
2024,2024-10-13,TN01,C02005,165,53.5,M
2024,2024-10-13,TN01,C02006,155,38.8,U
2024,2024-10-13,TN01,C02007,141,31.5,NA
2024,2024-10-13,TN01,C02008,175,60.8,M
2024,2024-10-13,TN01,C02009,209,108.7,NA
2024,2024-10-13,TN01,C02010,186,68.1,U
2024,2024-10-13,TN01,C02011,158,42.7,M
2024,2024-10-13,TN01,C02012,172,50.1,U
2024,2024-10-13,TN01,C02013,175,53.8,F
2024,2024-10-13,TN01,C02014,164,55.4,U
2024,2024-10-13,TN01,C02015,163,NA,M
2024,2024-10-13,TN01,C02016,208,105.0,F
2024,2024-10-13,TN01,C02017,85,5.6,M
2024,2024-10-13,TN01,C02018,166,55.8,M
2024,2024-10-13,TN01,C02019,167,47.2,F
2024,2024-10-13,TN01,C02020,247,146.2,M
2024,2024-10-13,TN01,C02021,121,21.7,U
2024,2024-10-13,TN01,C02022,182,76.1,F
2024,2024-10-13,TN01,C02023,241,144.7,F
2024,2024-10-13,TN01,C02024,160,48.8,M
2024,2024-10-13,TN01,C02025,164,52.1,U
2024,2024-10-13,TN01,C02026,199,91.0,U
2024,2024-10-13,TN01,C02027,144,28.9,F
2024,2024-10-13,TN01,C02028,163,41.6,F
2024,2024-10-13,TN01,C02029,137,25.6,F
2024,2024-10-13,TN01,C02030,197,80.4,F
2024,2024-10-13,TN02,C02031,149,37.1,NA
2024,2024-10-13,TN02,C02032,183,60.3,NA
2024,2024-10-13,TN02,C02033,154,39.6,NA
2024,2024-10-13,TN02,C02034,127,25.2,NA
2024,2024-10-13,TN02,C02035,106,11.3,NA
2024,2024-10-13,TN02,C02036,171,60.7,M
2024,2024-10-13,TN02,C02037,219,134.2,F
2024,2024-10-13,TN02,C02038,201,93.4,U
2024,2024-10-13,TN02,C02039,201,81.0,M
2024,2024-10-13,TN02,C02040,204,85.9,M
2024,2024-10-13,TN02,C02041,200,83.1,F
2024,2024-10-13,TN02,C02042,146,37.1,M
2024,2024-10-13,TN02,C02043,50,NA,M
2024,2024-10-13,TN02,C02044,184,65.2,F
2024,2024-10-13,TN02,C02045,131,23.5,F
2024,2024-10-13,TN02,C02046,197,83.0,NA
2024,2024-10-13,TN02,C02047,231,153.1,M
2024,2024-10-13,TN02,C02048,223,125.8,F
2024,2024-10-13,TN02,C02049,208,NA,M
2024,2024-10-13,TN02,C02050,112,13.5,F
2024,2024-10-13,TN02,C02051,238,136.2,F
2024,2024-10-13,TN02,C02052,152,38.1,F
2024,2024-10-13,TN02,C02053,172,55.0,F
2024,2024-10-13,TN03,C02054,123,22.2,F
2024,2024-10-13,TN03,C02055,200,87.3,U
2024,2024-10-13,TN03,C02056,131,24.6,U
2024,2024-10-13,TN03,C02057,138,27.4,U
2024,2024-10-13,TN03,C02058,209,95.4,U
2024,2024-10-13,TN03,C02059,187,64.9,F
2024,2024-10-13,TN03,C02060,131,NA,F
2024,2024-10-13,TN03,C02061,171,52.3,U
2024,2024-10-13,TN03,C02062,207,97.9,U
2024,2024-10-13,TN03,C02063,221,135.3,F
2024,2024-10-13,TN03,C02064,152,41.3,F
2024,2024-10-13,TN03,C02065,168,45.4,F
2024,2024-10-13,TN03,C02066,256,164.6,F
2024,2024-10-13,TN03,C02067,89,7.3,U
2024,2024-10-13,TN03,C02068,158,NA,F
2024,2024-10-13,TN03,C02069,159,44.7,M
2024,2024-10-13,TN03,C02070,172,58.2,M
2024,2024-10-13,TN03,C02071,144,34.1,U
2024,2024-10-13,TN03,C02072,138,NA,NA
2024,2024-10-13,TN03,C02073,233,125.0,F
2024,2024-10-13,TN03,C02074,163,50.5,F
2024,2024-10-13,TN03,C02075,168,NA,M
2024,2024-10-13,TN03,C02076,158,44.3,F
2024,2024-10-13,TN03,C02077,146,37.1,F
2024,2024-10-13,TN04,C02078,170,60.4,U
2024,2024-10-13,TN04,C02079,211,102.3,NA
2024,2024-10-13,TN04,C02080,174,64.3,U
2024,2024-10-13,TN04,C02081,131,NA,F
2024,2024-10-13,TN04,C02082,143,33.5,U
2024,2024-10-13,TN04,C02083,287,NA,NA
2024,2024-10-13,TN04,C02084,261,183.8,M
2024,2024-10-13,TN04,C02085,192,69.2,F
2024,2024-10-13,TN04,C02086,180,57.6,F
2024,2024-10-13,TN04,C02087,91,9.0,F
2024,2024-10-13,TN04,C02088,182,57.5,NA
2024,2024-10-13,TN04,C02089,177,56.1,NA
2024,2024-10-13,TN04,C02090,255,181.1,M
2024,2024-10-13,TN04,C02091,184,58.8,NA
2024,2024-10-13,TN04,C02092,204,NA,NA
2024,2024-10-13,TN04,C02093,144,31.1,U
2024,2024-10-13,TN04,C02094,186,63.4,F
2024,2024-10-13,TN04,C02095,147,34.3,F
2024,2024-10-13,TN04,C02096,207,90.2,NA
