gearType,year,species,tl
fyke,2011,Iowa Darter,48
fyke,2011,Iowa Darter,43
fyke,2011,Iowa Darter,48
fyke,2011,Iowa Darter,56
fyke,2011,Iowa Darter,43
fyke,2011,Iowa Darter,46
fyke,2011,Iowa Darter,46
fyke,2011,Iowa Darter,53
fyke,2011,Iowa Darter,43
fyke,2011,Iowa Darter,48
fyke,2011,Iowa Darter,51
fyke,2011,Iowa Darter,43
fyke,2011,Iowa Darter,48
fyke,2011,Iowa Darter,38
fyke,2011,Iowa Darter,51
fyke,2011,Iowa Darter,43
fyke,2011,Iowa Darter,38
fyke,2011,Iowa Darter,46
fyke,2011,Iowa Darter,43
fyke,2011,Iowa Darter,43
fyke,2011,Iowa Darter,43
fyke,2011,Iowa Darter,41
fyke,2011,Iowa Darter,48
fyke,2011,Iowa Darter,46
fyke,2011,Iowa Darter,43
fyke,2011,Iowa Darter,56
fyke,2011,Iowa Darter,51
fyke,2011,Iowa Darter,38
fyke,2011,Iowa Darter,46
fyke,2011,Iowa Darter,51
fyke,2011,Iowa Darter,53
fyke,2011,Iowa Darter,33
fyke,2011,Iowa Darter,46
fyke,2011,Iowa Darter,48
fyke,2011,Iowa Darter,46
fyke,2011,Iowa Darter,48
fyke,2011,Iowa Darter,56
fyke,2011,Iowa Darter,43
fyke,2011,Iowa Darter,41
fyke,2011,Iowa Darter,51
fyke,2011,Iowa Darter,53
fyke,2011,Iowa Darter,41
fyke,2011,Iowa Darter,41
fyke,2011,Iowa Darter,43
fyke,2011,Iowa Darter,41
fyke,2011,Iowa Darter,46
fyke,2011,Iowa Darter,53
fyke,2011,Iowa Darter,48
fyke,2011,Iowa Darter,41
fyke,2011,Iowa Darter,38
fyke,2011,Iowa Darter,53
fyke,2011,Iowa Darter,38
fyke,2011,Iowa Darter,43
fyke,2011,Iowa Darter,51
fyke,2011,Iowa Darter,41
fyke,2011,Iowa Darter,51
fyke,2011,Iowa Darter,48
fyke,2011,Iowa Darter,36
fyke,2011,Iowa Darter,46
fyke,2011,Iowa Darter,43
fyke,2012,Iowa Darter,51
fyke,2012,Iowa Darter,58
fyke,2012,Iowa Darter,53
fyke,2012,Iowa Darter,56
fyke,2012,Iowa Darter,58
fyke,2012,Iowa Darter,51
fyke,2012,Iowa Darter,56
fyke,2012,Iowa Darter,48
fyke,2012,Iowa Darter,51
fyke,2012,Iowa Darter,48
fyke,2012,Iowa Darter,56
fyke,2012,Iowa Darter,51
fyke,2012,Iowa Darter,46
fyke,2012,Iowa Darter,53
fyke,2012,Iowa Darter,51
fyke,2012,Iowa Darter,48
fyke,2012,Iowa Darter,53
fyke,2012,Iowa Darter,51
fyke,2012,Iowa Darter,46
fyke,2012,Iowa Darter,43
fyke,2012,Iowa Darter,41
fyke,2012,Iowa Darter,48
fyke,2012,Iowa Darter,41
fyke,2012,Iowa Darter,41
fyke,2012,Iowa Darter,41
fyke,2012,Iowa Darter,74
fyke,2012,Iowa Darter,41
fyke,2012,Iowa Darter,38
fyke,2012,Iowa Darter,33
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,48
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,48
fyke,2013,Iowa Darter,56
fyke,2013,Iowa Darter,58
fyke,2013,Iowa Darter,56
fyke,2013,Iowa Darter,53
fyke,2013,Iowa Darter,51
fyke,2013,Iowa Darter,58
fyke,2013,Iowa Darter,51
fyke,2013,Iowa Darter,51
fyke,2013,Iowa Darter,51
fyke,2013,Iowa Darter,51
fyke,2013,Iowa Darter,71
fyke,2013,Iowa Darter,53
fyke,2013,Iowa Darter,51
fyke,2013,Iowa Darter,48
fyke,2013,Iowa Darter,38
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,48
fyke,2013,Iowa Darter,48
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,48
fyke,2013,Iowa Darter,51
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,38
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,51
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,36
fyke,2013,Iowa Darter,38
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,38
fyke,2013,Iowa Darter,51
fyke,2013,Iowa Darter,53
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,48
fyke,2013,Iowa Darter,58
fyke,2013,Iowa Darter,38
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,36
fyke,2013,Iowa Darter,56
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,53
fyke,2013,Iowa Darter,48
fyke,2013,Iowa Darter,30
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,51
fyke,2013,Iowa Darter,51
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,51
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,38
fyke,2013,Iowa Darter,48
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,36
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,38
fyke,2013,Iowa Darter,51
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,38
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,38
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,33
fyke,2013,Iowa Darter,48
fyke,2013,Iowa Darter,51
fyke,2013,Iowa Darter,48
fyke,2013,Iowa Darter,30
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,38
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,51
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,53
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,48
fyke,2013,Iowa Darter,48
fyke,2013,Iowa Darter,51
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,48
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,53
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,61
fyke,2013,Iowa Darter,48
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,38
fyke,2013,Iowa Darter,51
fyke,2013,Iowa Darter,48
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,48
fyke,2013,Iowa Darter,38
fyke,2013,Iowa Darter,51
fyke,2013,Iowa Darter,53
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,36
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,48
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,53
fyke,2013,Iowa Darter,38
fyke,2013,Iowa Darter,48
fyke,2013,Iowa Darter,38
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,56
fyke,2013,Iowa Darter,53
fyke,2013,Iowa Darter,61
fyke,2013,Iowa Darter,56
fyke,2013,Iowa Darter,48
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,51
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,51
fyke,2013,Iowa Darter,36
fyke,2013,Iowa Darter,38
fyke,2013,Iowa Darter,38
fyke,2013,Iowa Darter,51
fyke,2013,Iowa Darter,38
fyke,2013,Iowa Darter,36
fyke,2013,Iowa Darter,36
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,51
fyke,2013,Iowa Darter,48
fyke,2013,Iowa Darter,51
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,48
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,51
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,36
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,53
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,56
fyke,2013,Iowa Darter,51
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,38
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,36
fyke,2013,Iowa Darter,53
fyke,2013,Iowa Darter,38
fyke,2013,Iowa Darter,56
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,51
fyke,2013,Iowa Darter,48
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,51
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,38
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,61
fyke,2013,Iowa Darter,48
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,36
fyke,2013,Iowa Darter,38
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,53
fyke,2013,Iowa Darter,51
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,38
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,48
fyke,2013,Iowa Darter,48
fyke,2013,Iowa Darter,51
fyke,2013,Iowa Darter,51
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,51
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,51
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,51
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,28
fyke,2013,Iowa Darter,33
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,48
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,36
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,38
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,38
fyke,2013,Iowa Darter,30
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,36
fyke,2013,Iowa Darter,33
fyke,2013,Iowa Darter,38
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,48
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,48
fyke,2013,Iowa Darter,51
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,53
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,36
fyke,2013,Iowa Darter,53
fyke,2013,Iowa Darter,38
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,48
fyke,2013,Iowa Darter,33
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,48
fyke,2013,Iowa Darter,53
fyke,2013,Iowa Darter,48
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,53
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,38
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,53
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,48
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,38
fyke,2013,Iowa Darter,51
fyke,2013,Iowa Darter,38
fyke,2013,Iowa Darter,48
fyke,2013,Iowa Darter,53
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,48
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,53
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,51
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,48
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,56
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,58
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,64
fyke,2013,Iowa Darter,51
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,48
fyke,2013,Iowa Darter,58
fyke,2013,Iowa Darter,51
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,38
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,36
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,41
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,38
fyke,2013,Iowa Darter,38
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,38
fyke,2013,Iowa Darter,33
fyke,2013,Iowa Darter,38
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,38
fyke,2013,Iowa Darter,43
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,38
fyke,2013,Iowa Darter,38
fyke,2013,Iowa Darter,46
fyke,2013,Iowa Darter,38
fyke,2013,Iowa Darter,41
fyke,2012,Largemouth Bass,74
fyke,2012,Largemouth Bass,91
fyke,2012,Largemouth Bass,76
angling,2012,Largemouth Bass,292
angling,2012,Largemouth Bass,302
angling,2012,Largemouth Bass,318
angling,2012,Largemouth Bass,300
angling,2012,Largemouth Bass,300
angling,2012,Largemouth Bass,295
angling,2012,Largemouth Bass,310
angling,2012,Largemouth Bass,249
angling,2012,Largemouth Bass,277
angling,2012,Largemouth Bass,315
angling,2012,Largemouth Bass,315
fyke,2012,Largemouth Bass,64
fyke,2012,Largemouth Bass,76
angling,2012,Largemouth Bass,315
angling,2012,Largemouth Bass,312
angling,2012,Largemouth Bass,297
angling,2012,Largemouth Bass,315
angling,2012,Largemouth Bass,340
angling,2012,Largemouth Bass,165
angling,2012,Largemouth Bass,343
angling,2012,Largemouth Bass,312
angling,2012,Largemouth Bass,300
angling,2012,Largemouth Bass,274
angling,2012,Largemouth Bass,318
angling,2012,Largemouth Bass,318
angling,2012,Largemouth Bass,300
angling,2012,Largemouth Bass,320
angling,2012,Largemouth Bass,310
angling,2012,Largemouth Bass,282
angling,2012,Largemouth Bass,312
angling,2012,Largemouth Bass,269
angling,2012,Largemouth Bass,333
angling,2012,Largemouth Bass,300
angling,2012,Largemouth Bass,328
fyke,2012,Largemouth Bass,79
fyke,2012,Largemouth Bass,81
fyke,2012,Largemouth Bass,74
fyke,2012,Largemouth Bass,66
fyke,2012,Largemouth Bass,69
fyke,2012,Largemouth Bass,94
fyke,2012,Largemouth Bass,76
fyke,2012,Largemouth Bass,76
fyke,2012,Largemouth Bass,74
fyke,2011,Largemouth Bass,320
fyke,2011,Largemouth Bass,109
fyke,2011,Largemouth Bass,345
fyke,2011,Largemouth Bass,61
fyke,2011,Largemouth Bass,333
fyke,2011,Largemouth Bass,56
fyke,2011,Largemouth Bass,94
fyke,2011,Largemouth Bass,69
fyke,2011,Largemouth Bass,74
fyke,2011,Largemouth Bass,366
fyke,2011,Largemouth Bass,310
fyke,2011,Largemouth Bass,297
fyke,2011,Largemouth Bass,351
fyke,2011,Largemouth Bass,69
fyke,2011,Largemouth Bass,74
fyke,2011,Largemouth Bass,79
fyke,2012,Largemouth Bass,76
fyke,2012,Largemouth Bass,69
fyke,2012,Largemouth Bass,74
fyke,2013,Largemouth Bass,66
fyke,2013,Largemouth Bass,117
fyke,2013,Largemouth Bass,84
fyke,2013,Largemouth Bass,201
fyke,2013,Largemouth Bass,246
fyke,2013,Largemouth Bass,203
fyke,2013,Largemouth Bass,216
fyke,2013,Largemouth Bass,58
fyke,2013,Largemouth Bass,124
fyke,2013,Largemouth Bass,180
fyke,2013,Largemouth Bass,165
fyke,2013,Largemouth Bass,251
fyke,2013,Largemouth Bass,86
fyke,2013,Largemouth Bass,94
fyke,2013,Largemouth Bass,74
fyke,2013,Largemouth Bass,84
fyke,2013,Largemouth Bass,94
fyke,2013,Largemouth Bass,69
fyke,2013,Largemouth Bass,69
fyke,2013,Largemouth Bass,66
fyke,2013,Largemouth Bass,79
fyke,2013,Largemouth Bass,74
fyke,2013,Largemouth Bass,71
fyke,2013,Largemouth Bass,94
fyke,2013,Largemouth Bass,338
fyke,2013,Largemouth Bass,312
fyke,2013,Largemouth Bass,254
fyke,2013,Largemouth Bass,191
fyke,2013,Largemouth Bass,201
fyke,2013,Largemouth Bass,165
fyke,2013,Largemouth Bass,76
fyke,2013,Largemouth Bass,81
fyke,2013,Largemouth Bass,333
fyke,2013,Largemouth Bass,69
fyke,2013,Largemouth Bass,348
fyke,2013,Largemouth Bass,86
fyke,2013,Largemouth Bass,51
fyke,2013,Largemouth Bass,76
fyke,2013,Largemouth Bass,114
fyke,2013,Largemouth Bass,64
fyke,2013,Largemouth Bass,64
fyke,2013,Largemouth Bass,61
fyke,2013,Largemouth Bass,58
fyke,2013,Largemouth Bass,61
fyke,2013,Largemouth Bass,58
fyke,2013,Largemouth Bass,76
fyke,2013,Largemouth Bass,61
fyke,2013,Largemouth Bass,84
fyke,2013,Largemouth Bass,104
fyke,2013,Largemouth Bass,76
fyke,2013,Largemouth Bass,64
fyke,2013,Largemouth Bass,175
fyke,2013,Largemouth Bass,183
fyke,2013,Largemouth Bass,267
fyke,2013,Largemouth Bass,251
fyke,2013,Largemouth Bass,241
fyke,2013,Largemouth Bass,239
fyke,2013,Largemouth Bass,236
fyke,2013,Largemouth Bass,84
fyke,2013,Largemouth Bass,81
fyke,2013,Largemouth Bass,201
fyke,2013,Largemouth Bass,226
fyke,2013,Largemouth Bass,89
fyke,2013,Largemouth Bass,89
fyke,2013,Largemouth Bass,320
fyke,2013,Largemouth Bass,84
fyke,2013,Largemouth Bass,168
fyke,2013,Largemouth Bass,305
fyke,2013,Largemouth Bass,246
fyke,2013,Largemouth Bass,290
fyke,2013,Largemouth Bass,262
fyke,2013,Largemouth Bass,81
fyke,2013,Largemouth Bass,147
fyke,2013,Largemouth Bass,66
fyke,2013,Largemouth Bass,61
fyke,2013,Largemouth Bass,58
fyke,2013,Largemouth Bass,58
fyke,2013,Largemouth Bass,64
fyke,2013,Largemouth Bass,64
fyke,2013,Largemouth Bass,56
fyke,2013,Largemouth Bass,74
fyke,2013,Largemouth Bass,64
fyke,2013,Largemouth Bass,64
fyke,2013,Largemouth Bass,61
fyke,2013,Largemouth Bass,66
fyke,2013,Largemouth Bass,56
fyke,2013,Largemouth Bass,43
fyke,2013,Largemouth Bass,64
fyke,2013,Largemouth Bass,48
fyke,2013,Largemouth Bass,71
fyke,2013,Largemouth Bass,79
fyke,2013,Largemouth Bass,81
fyke,2013,Largemouth Bass,58
fyke,2013,Largemouth Bass,43
fyke,2013,Largemouth Bass,56
fyke,2013,Largemouth Bass,89
fyke,2013,Largemouth Bass,58
fyke,2013,Largemouth Bass,333
fyke,2013,Largemouth Bass,79
fyke,2013,Largemouth Bass,99
fyke,2013,Largemouth Bass,71
fyke,2013,Largemouth Bass,66
fyke,2013,Largemouth Bass,46
fyke,2013,Largemouth Bass,61
fyke,2013,Largemouth Bass,76
fyke,2013,Largemouth Bass,51
fyke,2013,Largemouth Bass,81
fyke,2013,Largemouth Bass,53
fyke,2013,Largemouth Bass,64
fyke,2013,Largemouth Bass,66
fyke,2013,Largemouth Bass,46
fyke,2012,Pumpkinseed,74
fyke,2012,Pumpkinseed,66
fyke,2012,Pumpkinseed,86
fyke,2011,Pumpkinseed,97
fyke,2013,Pumpkinseed,168
fyke,2013,Pumpkinseed,102
fyke,2013,Pumpkinseed,132
fyke,2013,Pumpkinseed,97
fyke,2013,Pumpkinseed,157
fyke,2013,Pumpkinseed,79
fyke,2012,Yellow Perch,64
fyke,2012,Yellow Perch,64
fyke,2012,Yellow Perch,74
fyke,2012,Yellow Perch,61
fyke,2012,Yellow Perch,69
fyke,2012,Yellow Perch,58
fyke,2012,Yellow Perch,64
fyke,2012,Yellow Perch,64
fyke,2012,Yellow Perch,66
fyke,2012,Yellow Perch,69
fyke,2012,Yellow Perch,69
fyke,2012,Yellow Perch,74
fyke,2012,Yellow Perch,64
fyke,2012,Yellow Perch,71
fyke,2012,Yellow Perch,61
fyke,2012,Yellow Perch,71
fyke,2012,Yellow Perch,71
fyke,2012,Yellow Perch,51
fyke,2012,Yellow Perch,64
fyke,2012,Yellow Perch,51
fyke,2012,Yellow Perch,56
fyke,2012,Yellow Perch,53
fyke,2012,Yellow Perch,51
fyke,2012,Yellow Perch,58
fyke,2012,Yellow Perch,71
fyke,2012,Yellow Perch,69
fyke,2012,Yellow Perch,64
fyke,2012,Yellow Perch,69
fyke,2012,Yellow Perch,56
fyke,2012,Yellow Perch,64
fyke,2012,Yellow Perch,56
fyke,2012,Yellow Perch,69
fyke,2012,Yellow Perch,76
fyke,2012,Yellow Perch,69
fyke,2012,Yellow Perch,64
fyke,2012,Yellow Perch,76
fyke,2012,Yellow Perch,53
fyke,2012,Yellow Perch,64
fyke,2012,Yellow Perch,66
fyke,2012,Yellow Perch,53
fyke,2012,Yellow Perch,66
fyke,2012,Yellow Perch,74
fyke,2012,Yellow Perch,71
fyke,2012,Yellow Perch,71
fyke,2012,Yellow Perch,64
fyke,2012,Yellow Perch,71
fyke,2012,Yellow Perch,66
fyke,2012,Yellow Perch,61
fyke,2012,Yellow Perch,66
fyke,2012,Yellow Perch,74
fyke,2012,Yellow Perch,58
fyke,2012,Yellow Perch,64
fyke,2012,Yellow Perch,61
fyke,2012,Yellow Perch,64
fyke,2012,Yellow Perch,64
fyke,2012,Yellow Perch,61
fyke,2012,Yellow Perch,64
fyke,2012,Yellow Perch,69
fyke,2012,Yellow Perch,69
fyke,2012,Yellow Perch,56
fyke,2012,Yellow Perch,69
fyke,2012,Yellow Perch,64
fyke,2012,Yellow Perch,51
fyke,2012,Yellow Perch,71
fyke,2012,Yellow Perch,66
fyke,2012,Yellow Perch,71
fyke,2012,Yellow Perch,69
fyke,2012,Yellow Perch,64
fyke,2012,Yellow Perch,69
fyke,2012,Yellow Perch,66
fyke,2012,Yellow Perch,71
fyke,2012,Yellow Perch,74
fyke,2012,Yellow Perch,61
fyke,2012,Yellow Perch,61
fyke,2012,Yellow Perch,61
fyke,2012,Yellow Perch,71
fyke,2012,Yellow Perch,58
fyke,2012,Yellow Perch,64
fyke,2012,Yellow Perch,61
fyke,2012,Yellow Perch,64
fyke,2012,Yellow Perch,69
fyke,2012,Yellow Perch,74
fyke,2012,Yellow Perch,79
fyke,2012,Yellow Perch,61
fyke,2012,Yellow Perch,69
fyke,2012,Yellow Perch,66
fyke,2012,Yellow Perch,74
fyke,2012,Yellow Perch,56
fyke,2012,Yellow Perch,74
fyke,2012,Yellow Perch,74
fyke,2012,Yellow Perch,69
fyke,2012,Yellow Perch,69
fyke,2012,Yellow Perch,71
fyke,2012,Yellow Perch,79
fyke,2012,Yellow Perch,56
fyke,2012,Yellow Perch,74
fyke,2012,Yellow Perch,61
fyke,2012,Yellow Perch,84
fyke,2012,Yellow Perch,66
fyke,2012,Yellow Perch,71
fyke,2012,Yellow Perch,64
fyke,2012,Yellow Perch,76
fyke,2012,Yellow Perch,58
fyke,2012,Yellow Perch,61
fyke,2012,Yellow Perch,74
fyke,2012,Yellow Perch,61
fyke,2012,Yellow Perch,61
fyke,2012,Yellow Perch,76
fyke,2012,Yellow Perch,58
fyke,2012,Yellow Perch,58
fyke,2012,Yellow Perch,58
fyke,2012,Yellow Perch,74
fyke,2012,Yellow Perch,71
fyke,2012,Yellow Perch,64
fyke,2012,Yellow Perch,74
fyke,2012,Yellow Perch,74
fyke,2012,Yellow Perch,61
fyke,2012,Yellow Perch,69
fyke,2012,Yellow Perch,74
fyke,2012,Yellow Perch,71
fyke,2012,Yellow Perch,71
fyke,2012,Yellow Perch,71
fyke,2012,Yellow Perch,69
fyke,2012,Yellow Perch,64
fyke,2012,Yellow Perch,56
fyke,2012,Yellow Perch,69
fyke,2012,Yellow Perch,71
fyke,2012,Yellow Perch,64
fyke,2012,Yellow Perch,74
fyke,2012,Yellow Perch,64
fyke,2012,Yellow Perch,69
fyke,2012,Yellow Perch,61
fyke,2012,Yellow Perch,74
fyke,2012,Yellow Perch,64
fyke,2012,Yellow Perch,61
fyke,2012,Yellow Perch,61
fyke,2012,Yellow Perch,71
fyke,2012,Yellow Perch,74
fyke,2012,Yellow Perch,122
fyke,2012,Yellow Perch,119
fyke,2012,Yellow Perch,127
fyke,2012,Yellow Perch,69
fyke,2012,Yellow Perch,66
fyke,2012,Yellow Perch,56
fyke,2012,Yellow Perch,56
fyke,2012,Yellow Perch,64
fyke,2012,Yellow Perch,74
fyke,2012,Yellow Perch,74
fyke,2012,Yellow Perch,69
fyke,2012,Yellow Perch,53
fyke,2012,Yellow Perch,58
fyke,2012,Yellow Perch,58
fyke,2012,Yellow Perch,61
fyke,2012,Yellow Perch,53
fyke,2012,Yellow Perch,130
fyke,2012,Yellow Perch,76
fyke,2012,Yellow Perch,66
fyke,2012,Yellow Perch,71
fyke,2012,Yellow Perch,71
fyke,2012,Yellow Perch,61
fyke,2012,Yellow Perch,124
fyke,2012,Yellow Perch,64
fyke,2012,Yellow Perch,74
fyke,2012,Yellow Perch,53
fyke,2012,Yellow Perch,79
fyke,2012,Yellow Perch,84
fyke,2012,Yellow Perch,61
fyke,2012,Yellow Perch,64
fyke,2012,Yellow Perch,66
fyke,2012,Yellow Perch,84
fyke,2012,Yellow Perch,69
