# walleye_creel.csv
# Lake Sandhill - Walleye Creel Survey Data
# Columns:
#   year: Survey year (integer, YYYY)
#   season: Fishing season (character: open_water or ice)
#   month: Month of interview (integer, 1-12)
#   survey_date: Date of creel clerk interview (YYYY-MM-DD)
#   angler_id: Anonymous angler identifier (character)
#   party_size: Number of anglers in the party
#   hours_fished: Total hours fished by the party during that trip
#   walleye_caught: Number of walleye caught (kept + released)
#   walleye_harvested: Number of walleye harvested (kept)
#   largest_walleye_mm: Total length of largest walleye caught in mm; NA if none caught
#   target_species: Primary species targeted (character)
#   satisfaction: Trip satisfaction (1=very dissatisfied to 5=very satisfied); NA if not answered
#   resident: Whether angler is a local resident (yes or no); NA if not answered
# Units: effort in hours, length in mm
# Missing values coded as NA
year,season,month,survey_date,angler_id,party_size,hours_fished,walleye_caught,walleye_harvested,largest_walleye_mm,target_species,satisfaction,resident
2022,open_water,10,2022-10-27,OW202210005,3,17.4,2,0,348,walleye,4,no
2022,open_water,10,2022-10-23,OW202210006,2,19.9,2,1,429,walleye,2,yes
2022,open_water,10,2022-10-05,OW202210007,1,2.7,6,4,394,walleye,3,no
2022,open_water,10,2022-10-19,OW202210008,2,13.5,2,1,300,walleye,3,no
2022,open_water,10,2022-10-20,OW202210009,1,3.0,0,0,NA,walleye,5,yes
2022,open_water,10,2022-10-19,OW202210010,3,14.5,12,7,390,walleye,3,yes
2022,open_water,10,2022-10-22,OW202210011,2,4.7,4,2,350,walleye,3,NA
2022,open_water,10,2022-10-28,OW202210012,3,15.5,5,3,478,yellow_perch,3,yes
2022,open_water,10,2022-10-20,OW202210013,4,32.6,5,2,461,yellow_perch,5,no
2022,open_water,10,2022-10-13,OW202210014,4,17.2,7,3,344,walleye,2,yes
2022,open_water,10,2022-10-19,OW202210015,3,28.9,7,2,355,walleye,3,NA
2022,open_water,10,2022-10-27,OW202210016,2,11.5,3,1,411,walleye,2,yes
2022,open_water,10,2022-10-07,OW202210017,3,9.7,2,1,342,yellow_perch,5,yes
2022,open_water,10,2022-10-19,OW202210018,2,14.1,8,5,480,yellow_perch,3,yes
2022,open_water,10,2022-10-20,OW202210019,2,17.9,5,2,300,walleye,3,no
2022,open_water,10,2022-10-24,OW202210020,1,8.5,8,4,374,walleye,4,yes
2022,open_water,10,2022-10-19,OW202210021,3,12.3,11,5,327,walleye,3,no
2022,open_water,10,2022-10-17,OW202210022,3,21.0,1,0,410,yellow_perch,3,yes
2022,open_water,10,2022-10-05,OW202210023,1,2.4,2,0,404,walleye,4,no
2022,open_water,10,2022-10-16,OW202210024,2,5.5,8,4,423,yellow_perch,5,NA
2022,open_water,10,2022-10-05,OW202210025,4,8.4,4,2,300,walleye,2,no
2022,open_water,10,2022-10-08,OW202210026,1,9.7,5,2,413,yellow_perch,2,no
2022,open_water,10,2022-10-12,OW202210027,4,25.4,4,2,382,white_bass,2,no
2022,open_water,10,2022-10-24,OW202210028,3,22.6,3,2,432,yellow_perch,3,no
2022,open_water,10,2022-10-11,OW202210029,2,15.3,3,1,309,walleye,3,no
2022,open_water,10,2022-10-24,OW202210030,1,8.1,6,3,336,walleye,2,yes
2022,open_water,10,2022-10-03,OW202210031,1,2.5,5,3,444,walleye,4,yes
2022,open_water,10,2022-10-11,OW202210032,2,7.3,4,1,347,walleye,3,yes
2022,ice,12,2022-12-14,IC202212000,3,23.9,2,1,476,walleye,4,yes
2022,ice,12,2022-12-04,IC202212001,1,2.9,5,3,300,walleye,NA,yes
2022,ice,12,2022-12-13,IC202212002,2,15.9,4,2,398,walleye,3,no
2022,ice,12,2022-12-21,IC202212003,2,5.6,4,2,397,walleye,4,no
2022,ice,12,2022-12-06,IC202212004,2,14.0,0,0,NA,walleye,3,no
2022,ice,12,2022-12-14,IC202212005,2,15.8,4,3,378,walleye,3,no
2022,ice,12,2022-12-21,IC202212006,1,6.2,3,1,397,walleye,4,no
2022,ice,12,2022-12-14,IC202212007,2,7.9,0,0,NA,walleye,NA,no
2022,ice,12,2022-12-16,IC202212008,2,13.6,4,2,382,walleye,4,yes
2022,ice,12,2022-12-23,IC202212009,2,13.7,3,2,446,walleye,3,no
2022,ice,12,2022-12-17,IC202212010,2,9.7,3,1,437,walleye,4,no
2022,ice,12,2022-12-16,IC202212011,2,13.0,7,3,363,walleye,2,no
2022,ice,12,2022-12-10,IC202212012,2,6.9,4,2,348,walleye,2,no
2022,ice,1,2023-01-15,IC202201000,3,11.9,2,1,382,walleye,3,yes
2022,ice,1,2023-01-02,IC202201001,3,6.4,0,0,NA,walleye,2,yes
2022,ice,1,2023-01-07,IC202201002,3,13.4,3,1,366,walleye,3,yes
2022,ice,1,2023-01-07,IC202201003,2,15.2,3,2,403,walleye,2,no
2022,ice,1,2023-01-21,IC202201004,2,16.0,6,3,404,walleye,2,no
2022,ice,1,2023-01-11,IC202201005,2,6.0,3,2,300,walleye,NA,yes
2022,ice,1,2023-01-23,IC202201006,3,16.0,5,4,367,walleye,NA,no
2022,ice,1,2023-01-17,IC202201007,2,15.0,2,1,371,walleye,3,no
2022,ice,1,2023-01-18,IC202201008,2,11.6,1,0,379,walleye,5,NA
2022,ice,1,2023-01-05,IC202201009,2,9.1,3,2,344,walleye,2,no
2022,ice,1,2023-01-15,IC202201010,2,4.6,7,5,307,walleye,4,yes
2022,ice,1,2023-01-02,IC202201011,2,6.9,4,3,337,walleye,2,no
2022,ice,1,2023-01-03,IC202201012,1,6.2,0,0,NA,walleye,3,yes
2022,ice,2,2023-02-21,IC202202000,3,23.2,3,2,363,walleye,5,no
2022,ice,2,2023-02-01,IC202202001,1,5.5,5,2,302,walleye,2,no
2022,ice,2,2023-02-13,IC202202002,1,5.9,4,2,369,walleye,2,yes
2022,ice,2,2023-02-17,IC202202003,2,9.3,4,3,415,walleye,NA,no
2022,ice,2,2023-02-23,IC202202004,2,6.0,6,5,446,walleye,2,no
2022,ice,2,2023-02-20,IC202202005,3,11.3,2,1,367,walleye,2,no
2022,ice,2,2023-02-17,IC202202006,3,17.4,4,2,419,walleye,1,no
2022,ice,2,2023-02-13,IC202202007,3,8.6,6,4,416,walleye,3,no
2022,ice,3,2023-03-07,IC202203000,2,5.5,5,3,393,walleye,3,no
2022,ice,3,2023-03-13,IC202203001,2,11.3,2,1,417,walleye,5,no
2022,ice,3,2023-03-08,IC202203002,2,10.3,0,0,NA,walleye,3,yes
2022,ice,3,2023-03-12,IC202203003,1,3.2,4,2,408,walleye,2,yes
2022,ice,3,2023-03-05,IC202203004,3,21.0,2,1,433,walleye,3,no
2022,ice,3,2023-03-15,IC202203005,2,11.9,2,1,426,walleye,4,no
2022,ice,3,2023-03-02,IC202203006,2,4.5,4,2,300,walleye,4,no
2022,ice,3,2023-03-14,IC202203007,2,14.0,3,2,462,walleye,4,yes
2022,ice,3,2023-03-19,IC202203008,2,15.8,3,2,385,walleye,3,no
2022,ice,3,2023-03-20,IC202203009,1,2.7,5,2,409,walleye,1,no
2022,ice,3,2023-03-18,IC202203010,2,7.2,5,3,351,walleye,2,NA
2022,ice,3,2023-03-25,IC202203011,2,11.2,4,3,329,walleye,2,no
2022,ice,3,2023-03-21,IC202203012,2,15.8,6,4,481,walleye,4,yes
2022,ice,3,2023-03-16,IC202203013,3,12.9,8,5,352,walleye,3,no
2023,open_water,5,2023-05-12,OW202305000,1,2.4,11,4,350,walleye,4,no
2023,open_water,5,2023-05-18,OW202305001,3,12.4,5,3,462,walleye,2,yes
2023,open_water,5,2023-05-24,OW202305002,1,5.9,8,3,418,walleye,1,yes
2023,open_water,5,2023-05-05,OW202305003,1,8.6,5,2,334,walleye,4,yes
2023,open_water,5,2023-05-19,OW202305004,1,2.4,4,1,365,yellow_perch,NA,yes
2023,open_water,5,2023-05-20,OW202305005,2,8.8,0,0,NA,walleye,3,yes
2023,open_water,5,2023-05-16,OW202305006,3,22.4,9,3,405,walleye,3,yes
2023,open_water,5,2023-05-26,OW202305007,1,9.3,2,1,422,walleye,2,no
2023,open_water,5,2023-05-10,OW202305008,1,2.8,6,3,513,walleye,3,yes
2023,open_water,5,2023-05-22,OW202305009,3,17.3,3,2,352,walleye,NA,yes
2023,open_water,5,2023-05-14,OW202305010,1,5.2,5,3,389,white_bass,2,no
2023,open_water,5,2023-05-26,OW202305011,1,8.5,8,4,414,walleye,2,yes
2023,open_water,5,2023-05-12,OW202305012,2,13.8,8,3,383,yellow_perch,4,no
2023,open_water,5,2023-05-07,OW202305013,3,23.4,6,4,329,yellow_perch,NA,yes
2023,open_water,5,2023-05-04,OW202305014,2,7.1,5,3,441,walleye,2,yes
2023,open_water,5,2023-05-11,OW202305015,3,26.4,8,3,300,yellow_perch,2,no
2023,open_water,5,2023-05-15,OW202305016,4,9.4,4,2,413,walleye,3,yes
2023,open_water,6,2023-06-28,OW202306000,2,9.0,5,3,317,walleye,3,yes
2023,open_water,6,2023-06-03,OW202306001,4,38.4,4,2,421,walleye,3,no
2023,open_water,6,2023-06-15,OW202306002,1,6.4,1,0,344,white_bass,4,yes
2023,open_water,6,2023-06-17,OW202306003,2,16.1,5,3,309,any,2,no
2023,open_water,6,2023-06-01,OW202306004,2,9.0,5,3,437,walleye,2,yes
2023,open_water,6,2023-06-21,OW202306005,3,20.6,1,0,433,yellow_perch,3,no
2023,open_water,6,2023-06-26,OW202306006,4,8.7,1,0,490,walleye,2,yes
2023,open_water,6,2023-06-24,OW202306007,2,4.8,2,1,398,white_bass,2,yes
2023,open_water,6,2023-06-22,OW202306008,2,15.6,6,4,377,walleye,3,yes
2023,open_water,6,2023-06-16,OW202306009,2,17.7,4,2,349,any,2,yes
2023,open_water,6,2023-06-17,OW202306010,3,16.0,3,2,389,any,3,yes
2023,open_water,6,2023-06-02,OW202306011,3,10.1,8,5,302,walleye,3,yes
2023,open_water,6,2023-06-26,OW202306012,3,16.2,6,4,360,walleye,3,no
2023,open_water,6,2023-06-14,OW202306013,2,14.3,5,3,403,walleye,NA,yes
2023,open_water,6,2023-06-27,OW202306014,1,3.7,1,0,513,any,NA,no
2023,open_water,6,2023-06-03,OW202306015,4,33.6,2,0,394,walleye,3,yes
2023,open_water,6,2023-06-25,OW202306016,2,15.9,4,1,307,walleye,3,yes
2023,open_water,6,2023-06-09,OW202306017,1,7.9,0,0,NA,walleye,2,yes
2023,open_water,6,2023-06-16,OW202306018,2,7.6,9,4,352,any,2,yes
2023,open_water,6,2023-06-01,OW202306019,4,28.4,3,1,422,any,3,yes
2023,open_water,6,2023-06-17,OW202306020,1,5.0,2,0,377,walleye,2,yes
2023,open_water,6,2023-06-11,OW202306021,4,34.5,5,3,394,walleye,3,no
2023,open_water,6,2023-06-19,OW202306022,4,9.5,4,1,350,yellow_perch,2,yes
2023,open_water,6,2023-06-23,OW202306023,1,7.1,4,2,447,walleye,5,yes
2023,open_water,6,2023-06-24,OW202306024,3,18.9,7,4,410,walleye,3,yes
2023,open_water,6,2023-06-28,OW202306025,1,6.6,6,3,395,yellow_perch,NA,no
2023,open_water,6,2023-06-05,OW202306026,3,26.0,8,5,439,walleye,4,no
2023,open_water,6,2023-06-25,OW202306027,3,11.0,5,3,300,walleye,4,yes
2023,open_water,6,2023-06-04,OW202306028,4,14.9,6,2,326,any,4,yes
2023,open_water,6,2023-06-18,OW202306029,2,4.7,10,7,402,walleye,2,no
2023,open_water,6,2023-06-01,OW202306030,2,4.4,7,4,327,walleye,3,no
2023,open_water,6,2023-06-05,OW202306031,3,25.7,7,3,413,yellow_perch,3,yes
2023,open_water,6,2023-06-05,OW202306032,3,20.4,3,1,459,walleye,3,no
2023,open_water,6,2023-06-11,OW202306033,2,5.5,9,6,358,yellow_perch,NA,yes
2023,open_water,7,2023-07-05,OW202307000,2,12.5,5,3,457,white_bass,4,yes
2023,open_water,7,2023-07-17,OW202307001,3,23.1,8,6,336,yellow_perch,3,yes
2023,open_water,7,2023-07-18,OW202307002,2,8.8,4,2,423,walleye,2,yes
2023,open_water,7,2023-07-16,OW202307003,2,5.9,8,3,405,walleye,4,NA
2023,open_water,7,2023-07-28,OW202307004,2,10.5,7,4,383,walleye,3,yes
2023,open_water,7,2023-07-22,OW202307005,1,6.0,5,2,472,walleye,3,no
2023,open_water,7,2023-07-14,OW202307006,2,8.6,8,5,354,walleye,NA,yes
2023,open_water,7,2023-07-25,OW202307007,1,5.0,4,2,395,walleye,NA,yes
2023,open_water,7,2023-07-11,OW202307008,2,19.4,0,0,NA,walleye,2,NA
2023,open_water,7,2023-07-07,OW202307009,3,28.0,2,1,381,walleye,3,yes
2023,open_water,7,2023-07-24,OW202307010,4,18.0,3,1,416,walleye,3,yes
2023,open_water,7,2023-07-09,OW202307011,4,19.1,1,0,389,walleye,3,yes
2023,open_water,7,2023-07-12,OW202307012,3,16.7,2,1,430,walleye,2,yes
2023,open_water,7,2023-07-06,OW202307013,1,8.7,6,3,447,any,3,no
2023,open_water,7,2023-07-23,OW202307014,4,12.6,5,3,400,walleye,2,no
2023,open_water,7,2023-07-02,OW202307015,4,11.0,3,1,361,walleye,3,yes
2023,open_water,7,2023-07-02,OW202307016,1,5.2,7,4,425,yellow_perch,2,no
2023,open_water,8,2023-08-04,OW202308000,4,21.2,7,5,456,any,2,yes
2023,open_water,8,2023-08-07,OW202308001,2,9.6,6,3,367,walleye,3,no
2023,open_water,8,2023-08-23,OW202308002,3,30.0,7,5,348,yellow_perch,2,no
2023,open_water,8,2023-08-17,OW202308003,1,9.2,7,3,450,yellow_perch,3,no
2023,open_water,8,2023-08-07,OW202308004,1,8.2,5,3,451,any,2,yes
2023,open_water,8,2023-08-23,OW202308005,4,11.1,7,2,340,walleye,5,yes
2023,open_water,8,2023-08-20,OW202308006,3,10.7,4,2,405,any,4,no
2023,open_water,8,2023-08-16,OW202308007,1,6.4,4,2,386,walleye,3,no
2023,open_water,8,2023-08-14,OW202308008,2,11.1,2,0,421,any,2,yes
2023,open_water,8,2023-08-17,OW202308009,2,6.8,5,2,377,walleye,NA,no
2023,open_water,8,2023-08-09,OW202308010,3,8.7,5,2,395,walleye,3,yes
2023,open_water,8,2023-08-13,OW202308011,2,13.4,5,3,426,yellow_perch,2,yes
2023,open_water,8,2023-08-09,OW202308012,1,2.5,3,2,369,yellow_perch,4,no
2023,open_water,8,2023-08-15,OW202308013,2,17.4,6,3,443,walleye,3,NA
2023,open_water,8,2023-08-17,OW202308014,2,13.9,7,3,370,white_bass,3,yes
2023,open_water,8,2023-08-24,OW202308015,2,7.8,8,4,402,white_bass,3,yes
2023,open_water,8,2023-08-25,OW202308016,2,5.3,2,1,386,walleye,4,no
2023,open_water,8,2023-08-09,OW202308017,2,10.8,4,2,365,yellow_perch,3,yes
2023,open_water,8,2023-08-26,OW202308018,1,4.6,2,1,435,walleye,4,yes
2023,open_water,8,2023-08-02,OW202308019,3,10.4,8,4,337,walleye,3,yes
2023,open_water,8,2023-08-11,OW202308020,2,17.8,7,5,445,walleye,4,yes
2023,open_water,9,2023-09-09,OW202309000,3,19.0,8,5,369,any,NA,yes
2023,open_water,9,2023-09-12,OW202309001,2,4.7,8,4,401,walleye,4,no
2023,open_water,9,2023-09-25,OW202309002,2,4.1,6,3,369,walleye,3,no
2023,open_water,9,2023-09-22,OW202309003,2,14.9,1,0,356,any,1,yes
2023,open_water,9,2023-09-12,OW202309004,3,28.6,4,2,332,walleye,4,yes
2023,open_water,9,2023-09-15,OW202309005,1,7.6,8,4,445,walleye,2,no
2023,open_water,9,2023-09-01,OW202309006,3,9.1,4,3,380,walleye,1,yes
2023,open_water,9,2023-09-10,OW202309007,2,11.6,0,0,NA,white_bass,NA,no
2023,open_water,9,2023-09-06,OW202309008,3,27.9,3,1,443,walleye,2,yes
2023,open_water,9,2023-09-21,OW202309009,4,34.9,2,0,457,any,3,yes
2023,open_water,9,2023-09-28,OW202309010,4,14.4,0,0,NA,yellow_perch,2,no
2023,open_water,9,2023-09-10,OW202309011,2,8.0,6,2,450,walleye,3,yes
2023,open_water,9,2023-09-14,OW202309012,1,7.9,5,2,423,walleye,3,yes
2023,open_water,9,2023-09-28,OW202309013,2,8.0,5,2,397,any,4,yes
2023,open_water,9,2023-09-09,OW202309014,1,5.6,3,1,374,walleye,3,yes
2023,open_water,9,2023-09-13,OW202309015,4,31.4,2,1,446,walleye,2,yes
2023,open_water,9,2023-09-17,OW202309016,2,11.3,8,4,384,any,4,no
2023,open_water,9,2023-09-14,OW202309017,4,19.3,4,2,448,walleye,4,yes
2023,open_water,9,2023-09-22,OW202309018,2,16.1,6,4,300,any,3,yes
2023,open_water,9,2023-09-11,OW202309019,2,13.0,10,4,430,walleye,3,yes
2023,open_water,9,2023-09-19,OW202309020,2,5.2,5,2,395,walleye,4,no
2023,open_water,9,2023-09-03,OW202309021,3,13.8,2,0,422,walleye,3,no
2023,open_water,9,2023-09-25,OW202309022,2,14.6,5,3,352,any,2,yes
2023,open_water,9,2023-09-20,OW202309023,2,9.9,3,1,376,walleye,4,yes
2023,open_water,9,2023-09-14,OW202309024,4,10.1,11,7,357,walleye,2,no
2023,open_water,9,2023-09-12,OW202309025,4,30.3,3,1,395,walleye,3,yes
2023,open_water,9,2023-09-28,OW202309026,2,16.4,8,5,328,walleye,3,no
2023,open_water,9,2023-09-07,OW202309027,2,18.4,4,2,393,walleye,NA,no
2023,open_water,10,2023-10-05,OW202310000,2,10.5,11,6,495,walleye,3,no
2023,open_water,10,2023-10-12,OW202310001,2,12.0,5,2,402,walleye,4,yes
2023,open_water,10,2023-10-07,OW202310002,3,6.6,8,4,380,walleye,1,yes
2023,open_water,10,2023-10-07,OW202310003,1,5.6,4,2,455,walleye,2,yes
2023,open_water,10,2023-10-21,OW202310004,2,14.5,3,1,320,yellow_perch,3,no
2023,open_water,10,2023-10-06,OW202310005,1,5.8,6,3,419,walleye,3,yes
2023,open_water,10,2023-10-28,OW202310006,2,7.4,8,4,434,any,1,no
2023,open_water,10,2023-10-15,OW202310007,1,5.8,7,4,423,walleye,4,yes
2023,open_water,10,2023-10-21,OW202310008,2,4.8,5,2,440,yellow_perch,2,yes
2023,open_water,10,2023-10-21,OW202310009,3,11.6,1,0,399,white_bass,3,yes
2023,open_water,10,2023-10-17,OW202310010,4,35.2,5,3,455,walleye,3,NA
2023,open_water,10,2023-10-01,OW202310011,2,13.1,3,1,364,yellow_perch,3,NA
2023,open_water,10,2023-10-01,OW202310012,2,13.9,2,0,386,yellow_perch,3,yes
2023,open_water,10,2023-10-16,OW202310013,2,5.5,4,2,376,any,4,no
2023,open_water,10,2023-10-19,OW202310014,1,4.8,5,2,328,walleye,2,no
2023,open_water,10,2023-10-12,OW202310015,2,14.4,4,2,332,walleye,2,yes
2023,open_water,10,2023-10-25,OW202310016,1,5.1,9,4,447,white_bass,4,yes
2023,open_water,10,2023-10-18,OW202310017,1,3.0,3,2,435,walleye,NA,NA
2023,open_water,10,2023-10-05,OW202310018,3,7.9,3,1,342,yellow_perch,3,NA
2023,open_water,10,2023-10-28,OW202310019,3,21.9,7,5,500,white_bass,4,no
2023,open_water,10,2023-10-09,OW202310020,3,15.9,11,7,395,walleye,5,yes
2023,open_water,10,2023-10-27,OW202310021,2,14.7,6,2,312,walleye,2,yes
2023,open_water,10,2023-10-10,OW202310022,4,36.5,4,2,394,white_bass,4,no
2023,open_water,10,2023-10-19,OW202310023,2,4.8,5,2,469,walleye,2,no
2023,open_water,10,2023-10-15,OW202310024,3,22.3,6,2,383,white_bass,2,yes
2023,open_water,10,2023-10-10,OW202310025,2,9.5,5,3,427,walleye,2,no
2023,open_water,10,2023-10-04,OW202310026,1,6.6,5,3,459,walleye,3,yes
2023,open_water,10,2023-10-20,OW202310027,2,16.8,4,2,334,white_bass,3,no
2023,open_water,10,2023-10-14,OW202310028,2,4.5,6,3,417,walleye,3,yes
2023,open_water,10,2023-10-22,OW202310029,1,3.6,8,4,431,walleye,2,yes
2023,open_water,10,2023-10-11,OW202310030,2,9.9,8,5,383,walleye,4,no
2023,ice,12,2023-12-20,IC202312000,2,11.8,5,3,401,walleye,1,no
2023,ice,12,2023-12-06,IC202312001,2,15.1,0,0,NA,walleye,3,yes
2023,ice,12,2023-12-03,IC202312002,2,13.6,5,3,400,walleye,3,no
2023,ice,12,2023-12-11,IC202312003,2,13.5,2,1,416,walleye,2,NA
2023,ice,12,2023-12-21,IC202312004,2,12.3,8,6,382,walleye,3,yes
2023,ice,12,2023-12-21,IC202312005,2,4.4,5,3,300,walleye,2,no
2023,ice,12,2023-12-11,IC202312006,2,13.2,6,3,324,walleye,2,no
2023,ice,12,2023-12-03,IC202312007,2,12.5,6,3,355,walleye,1,yes
2023,ice,12,2023-12-16,IC202312008,1,6.3,3,1,442,walleye,2,yes
2023,ice,12,2023-12-26,IC202312009,2,12.3,4,2,316,walleye,1,yes
2023,ice,12,2023-12-11,IC202312010,2,4.6,4,2,386,walleye,2,yes
2023,ice,12,2023-12-24,IC202312011,3,16.5,7,6,300,walleye,1,yes
2023,ice,12,2023-12-11,IC202312012,2,14.0,4,3,312,walleye,3,no
2023,ice,12,2023-12-19,IC202312013,2,14.7,6,3,414,walleye,2,yes
2023,ice,12,2023-12-07,IC202312014,2,11.9,5,4,392,walleye,1,no
2023,ice,12,2023-12-28,IC202312015,2,13.5,1,0,373,walleye,3,no
2023,ice,12,2023-12-04,IC202312016,2,13.6,4,3,348,walleye,1,no
2023,ice,12,2023-12-02,IC202312017,2,9.9,5,2,345,walleye,3,yes
2023,ice,12,2023-12-22,IC202312018,2,6.0,3,2,409,walleye,NA,yes
2023,ice,12,2023-12-19,IC202312019,3,9.2,4,2,348,walleye,3,yes
2023,ice,1,2024-01-10,IC202301000,2,8.9,6,4,354,walleye,3,yes
2023,ice,1,2024-01-26,IC202301001,3,12.8,2,1,378,walleye,3,no
2023,ice,1,2024-01-02,IC202301002,2,11.0,6,4,378,walleye,4,yes
2023,ice,1,2024-01-04,IC202301003,1,6.7,5,3,440,walleye,2,no
2023,ice,1,2024-01-21,IC202301004,2,13.2,3,2,366,walleye,2,NA
2023,ice,1,2024-01-18,IC202301005,2,6.5,2,1,406,walleye,3,yes
2023,ice,1,2024-01-09,IC202301006,2,14.2,8,6,375,walleye,4,no
2023,ice,1,2024-01-20,IC202301007,2,7.9,3,1,400,walleye,4,no
2023,ice,1,2024-01-12,IC202301008,2,7.1,4,2,413,walleye,2,no
2023,ice,1,2024-01-04,IC202301009,2,15.1,7,5,342,walleye,3,yes
2023,ice,1,2024-01-09,IC202301010,2,10.8,3,2,337,walleye,2,no
2023,ice,1,2024-01-03,IC202301011,3,23.5,0,0,NA,walleye,4,no
2023,ice,2,2024-02-13,IC202302000,3,15.3,3,2,401,walleye,3,no
2023,ice,2,2024-02-03,IC202302001,2,7.1,4,2,350,walleye,3,yes
2023,ice,2,2024-02-10,IC202302002,2,14.7,3,2,377,walleye,2,yes
2023,ice,2,2024-02-08,IC202302003,2,8.0,2,1,371,walleye,3,yes
2023,ice,2,2024-02-04,IC202302004,2,7.6,0,0,NA,walleye,4,no
2023,ice,2,2024-02-19,IC202302005,3,16.7,3,2,329,walleye,3,no
2023,ice,2,2024-02-22,IC202302006,1,5.3,3,2,376,walleye,3,yes
2023,ice,2,2024-02-14,IC202302007,2,8.0,6,5,395,walleye,3,yes
2023,ice,2,2024-02-15,IC202302008,3,9.1,1,0,362,walleye,2,no
2023,ice,3,2024-03-19,IC202303000,3,8.0,4,3,356,walleye,2,yes
2023,ice,3,2024-03-14,IC202303001,2,9.3,3,2,336,walleye,NA,no
2023,ice,3,2024-03-06,IC202303002,2,10.3,3,2,376,walleye,NA,yes
2023,ice,3,2024-03-19,IC202303003,1,3.5,2,1,316,walleye,3,no
2023,ice,3,2024-03-26,IC202303004,2,4.1,4,2,373,walleye,4,NA
2023,ice,3,2024-03-19,IC202303005,2,4.2,8,5,326,walleye,4,yes
2023,ice,3,2024-03-03,IC202303006,2,14.1,8,4,382,walleye,2,yes
2023,ice,3,2024-03-19,IC202303007,2,7.1,4,2,390,walleye,2,no
2023,ice,3,2024-03-13,IC202303008,1,6.1,2,1,325,walleye,3,no
2023,ice,3,2024-03-12,IC202303009,2,4.6,7,4,360,walleye,2,no
2023,ice,3,2024-03-27,IC202303010,1,7.9,5,4,345,walleye,3,NA
2023,ice,3,2024-03-25,IC202303011,2,7.9,1,0,375,walleye,3,no
2023,ice,3,2024-03-20,IC202303012,3,16.7,1,0,342,walleye,2,yes
2023,ice,3,2024-03-12,IC202303013,2,9.3,4,3,449,walleye,4,yes
2023,ice,3,2024-03-06,IC202303014,1,2.9,7,4,360,walleye,3,no
2023,ice,3,2024-03-13,IC202303015,1,3.3,5,4,402,walleye,4,yes
2023,ice,3,2024-03-15,IC202303016,2,15.4,5,4,425,walleye,5,yes
2023,ice,3,2024-03-06,IC202303017,2,15.2,1,0,411,walleye,3,no
2023,ice,3,2024-03-26,IC202303018,3,20.8,2,1,421,walleye,4,no
2023,ice,3,2024-03-11,IC202303019,2,9.0,0,0,NA,walleye,3,no
2024,open_water,5,2024-05-01,OW202405000,2,6.5,4,1,462,walleye,NA,no
2024,open_water,5,2024-05-13,OW202405001,4,31.2,9,3,365,yellow_perch,2,yes
2024,open_water,5,2024-05-16,OW202405002,2,18.8,4,2,365,yellow_perch,2,yes
2024,open_water,5,2024-05-15,OW202405003,3,20.8,4,3,345,walleye,2,yes
2024,open_water,5,2024-05-28,OW202405004,1,9.5,2,1,410,walleye,4,yes
2024,open_water,5,2024-05-12,OW202405005,3,16.5,8,3,469,walleye,3,no
2024,open_water,5,2024-05-17,OW202405006,1,8.6,10,4,375,walleye,2,yes
2024,open_water,5,2024-05-04,OW202405007,3,25.0,7,4,369,white_bass,NA,yes
2024,open_water,5,2024-05-22,OW202405008,1,3.3,7,3,364,walleye,2,no
2024,open_water,5,2024-05-10,OW202405009,3,19.0,1,0,343,white_bass,2,yes
2024,open_water,5,2024-05-16,OW202405010,1,7.7,7,2,387,walleye,2,yes
2024,open_water,5,2024-05-06,OW202405011,4,18.6,2,1,339,any,1,yes
2024,open_water,5,2024-05-24,OW202405012,1,7.8,4,2,338,any,4,yes
2024,open_water,5,2024-05-26,OW202405013,2,5.6,3,2,487,walleye,3,yes
2024,open_water,5,2024-05-26,OW202405014,3,29.4,3,1,452,walleye,NA,no
2024,open_water,5,2024-05-19,OW202405015,1,7.6,4,1,300,walleye,4,no
2024,open_water,5,2024-05-17,OW202405016,1,9.5,3,2,372,any,3,yes
2024,open_water,5,2024-05-16,OW202405017,2,15.7,3,1,401,any,2,no
2024,open_water,5,2024-05-13,OW202405018,2,14.9,7,4,300,white_bass,4,yes
2024,open_water,5,2024-05-24,OW202405019,3,23.0,6,3,314,white_bass,4,yes
2024,open_water,5,2024-05-18,OW202405020,2,15.8,7,4,380,yellow_perch,3,yes
2024,open_water,5,2024-05-26,OW202405021,2,4.6,5,2,341,walleye,5,no
2024,open_water,5,2024-05-22,OW202405022,3,11.6,6,3,332,white_bass,4,yes
2024,open_water,5,2024-05-21,OW202405023,2,19.3,6,4,460,any,5,yes
2024,open_water,5,2024-05-19,OW202405024,3,26.5,8,6,307,walleye,2,yes
2024,open_water,5,2024-05-01,OW202405025,3,17.8,8,3,391,walleye,2,yes
2024,open_water,5,2024-05-01,OW202405026,2,9.3,8,6,447,yellow_perch,4,yes
2024,open_water,6,2024-06-21,OW202406000,4,31.1,8,3,355,walleye,2,no
2024,open_water,6,2024-06-28,OW202406001,2,6.0,6,3,360,walleye,4,no
2024,open_water,6,2024-06-09,OW202406002,2,7.9,7,3,304,any,3,yes
2024,open_water,6,2024-06-07,OW202406003,2,14.4,0,0,NA,yellow_perch,3,yes
2024,open_water,6,2024-06-09,OW202406004,2,16.6,2,1,406,yellow_perch,3,yes
2024,open_water,6,2024-06-16,OW202406005,2,13.6,8,4,497,walleye,1,yes
